,number,value,datetime_start,datetime_complete,duration,params_alpha,params_decay_interval,params_decay_rate,params_gamma,params_initialization,params_max_steps,state
3900,3900,19292.25,2023-11-15 10:56:24.518865,2023-11-15 10:56:24.863254,0 days 00:00:00.344389,0.2,10,0.75,0.9,2,145,COMPLETE
3901,3901,19066.0,2023-11-15 10:56:24.865346,2023-11-15 10:56:25.209628,0 days 00:00:00.344282,0.2,10,0.75,0.8,0,134,COMPLETE
3902,3902,19261.0,2023-11-15 10:56:25.211410,2023-11-15 10:56:25.549714,0 days 00:00:00.338304,0.1,10,1.5,0.9,3,142,COMPLETE
3903,3903,19261.0,2023-11-15 10:56:25.551760,2023-11-15 10:56:25.892348,0 days 00:00:00.340588,0.2,10,0.75,0.9,0,147,COMPLETE
3904,3904,18393.5,2023-11-15 10:56:25.894047,2023-11-15 10:56:26.235644,0 days 00:00:00.341597,0.2,20,0.5,0.9,9,150,COMPLETE
3905,3905,12502.5,2023-11-15 10:56:26.237367,2023-11-15 10:56:26.660799,0 days 00:00:00.423432,0.7000000000000001,10,0.75,0.9,4,143,COMPLETE
3906,3906,19261.0,2023-11-15 10:56:26.662512,2023-11-15 10:56:27.002791,0 days 00:00:00.340279,0.2,10,1.0,0.9,2,147,COMPLETE
3907,3907,8776.75,2023-11-15 10:56:27.004478,2023-11-15 10:56:27.458394,0 days 00:00:00.453916,0.2,10,1.25,0.2,6,140,COMPLETE
3908,3908,11027.25,2023-11-15 10:56:27.460030,2023-11-15 10:56:27.872111,0 days 00:00:00.412081,0.1,100,0.75,0.5,12,145,COMPLETE
3909,3909,19163.75,2023-11-15 10:56:27.873707,2023-11-15 10:56:28.220114,0 days 00:00:00.346407,0.2,10,0.75,0.9,0,150,COMPLETE
3910,3910,18590.0,2023-11-15 10:56:28.221964,2023-11-15 10:56:28.597305,0 days 00:00:00.375341,0.30000000000000004,10,0.75,0.9,43,142,COMPLETE
3911,3911,14001.75,2023-11-15 10:56:28.599600,2023-11-15 10:56:28.988494,0 days 00:00:00.388894,0.2,10,0.75,0.4,2,147,COMPLETE
3912,3912,18281.5,2023-11-15 10:56:28.990235,2023-11-15 10:56:29.337724,0 days 00:00:00.347489,0.2,10,0.75,0.7000000000000001,4,122,COMPLETE
3913,3913,19161.25,2023-11-15 10:56:29.339402,2023-11-15 10:56:29.680386,0 days 00:00:00.340984,0.1,10,0.75,0.9,8,137,COMPLETE
3914,3914,9474.0,2023-11-15 10:56:29.682895,2023-11-15 10:56:30.120186,0 days 00:00:00.437291,0.8,10,1.25,0.8,88,145,COMPLETE
3915,3915,18394.75,2023-11-15 10:56:30.121806,2023-11-15 10:56:30.473004,0 days 00:00:00.351198,0.2,20,0.75,0.9,0,140,COMPLETE
3916,3916,18903.25,2023-11-15 10:56:30.474582,2023-11-15 10:56:30.847680,0 days 00:00:00.373098,0.2,10,1.0,0.9,2,89,COMPLETE
3917,3917,19359.75,2023-11-15 10:56:30.849842,2023-11-15 10:56:31.196175,0 days 00:00:00.346333,0.2,10,0.75,0.9,5,145,COMPLETE
3918,3918,19359.75,2023-11-15 10:56:31.197985,2023-11-15 10:56:31.549388,0 days 00:00:00.351403,0.30000000000000004,10,0.5,0.9,2,148,COMPLETE
3919,3919,17971.75,2023-11-15 10:56:31.551084,2023-11-15 10:56:31.916760,0 days 00:00:00.365676,0.1,10,0.25,0.9,69,143,COMPLETE
3920,3920,19163.75,2023-11-15 10:56:31.918726,2023-11-15 10:56:32.273236,0 days 00:00:00.354510,0.2,10,0.75,0.9,0,150,COMPLETE
3921,3921,19261.0,2023-11-15 10:56:32.274834,2023-11-15 10:56:32.616998,0 days 00:00:00.342164,0.2,10,0.75,0.8,3,147,COMPLETE
3922,3922,18993.5,2023-11-15 10:56:32.618672,2023-11-15 10:56:32.963382,0 days 00:00:00.344710,0.1,10,1.0,0.9,7,142,COMPLETE
3923,3923,18818.25,2023-11-15 10:56:32.965678,2023-11-15 10:56:33.321044,0 days 00:00:00.355366,0.2,10,0.75,0.9,4,139,COMPLETE
3924,3924,18802.75,2023-11-15 10:56:33.322679,2023-11-15 10:56:33.673351,0 days 00:00:00.350672,0.2,10,0.75,0.9,16,144,COMPLETE
3925,3925,19261.0,2023-11-15 10:56:33.674974,2023-11-15 10:56:34.017456,0 days 00:00:00.342482,0.2,10,0.75,0.9,0,147,COMPLETE
3926,3926,17734.25,2023-11-15 10:56:34.019466,2023-11-15 10:56:34.411353,0 days 00:00:00.391887,0.1,20,1.25,0.6,2,150,COMPLETE
3927,3927,18778.5,2023-11-15 10:56:34.413047,2023-11-15 10:56:34.766216,0 days 00:00:00.353169,0.2,10,0.75,0.9,6,129,COMPLETE
3928,3928,19260.75,2023-11-15 10:56:34.768039,2023-11-15 10:56:35.115460,0 days 00:00:00.347421,0.2,10,1.0,0.9,0,96,COMPLETE
3929,3929,13022.5,2023-11-15 10:56:35.117231,2023-11-15 10:56:35.519389,0 days 00:00:00.402158,0.2,10,0.75,0.9,84,135,COMPLETE
3930,3930,18992.75,2023-11-15 10:56:35.521057,2023-11-15 10:56:35.876049,0 days 00:00:00.354992,0.2,10,0.75,0.9,4,143,COMPLETE
3931,3931,14652.75,2023-11-15 10:56:35.877663,2023-11-15 10:56:36.295825,0 days 00:00:00.418162,0.5,10,0.75,0.9,2,147,COMPLETE
3932,3932,19163.5,2023-11-15 10:56:36.297606,2023-11-15 10:56:36.664901,0 days 00:00:00.367295,0.30000000000000004,10,1.0,0.8,2,140,COMPLETE
3933,3933,19359.75,2023-11-15 10:56:36.667067,2023-11-15 10:56:37.027551,0 days 00:00:00.360484,0.1,10,0.5,0.9,0,145,COMPLETE
3934,3934,18300.25,2023-11-15 10:56:37.029180,2023-11-15 10:56:37.422159,0 days 00:00:00.392979,0.2,20,0.75,0.9,9,142,COMPLETE
3935,3935,19261.0,2023-11-15 10:56:37.424030,2023-11-15 10:56:37.781057,0 days 00:00:00.357027,0.2,10,0.75,0.9,5,147,COMPLETE
3936,3936,15153.0,2023-11-15 10:56:37.783161,2023-11-15 10:56:38.182002,0 days 00:00:00.398841,0.2,10,0.75,0.5,3,150,COMPLETE
3937,3937,19116.25,2023-11-15 10:56:38.184384,2023-11-15 10:56:38.536507,0 days 00:00:00.352123,0.2,10,0.75,0.9,26,138,COMPLETE
3938,3938,15035.0,2023-11-15 10:56:38.538227,2023-11-15 10:56:38.916395,0 days 00:00:00.378168,0.1,70,0.75,0.9,91,145,COMPLETE
3939,3939,19172.25,2023-11-15 10:56:38.918138,2023-11-15 10:56:39.261764,0 days 00:00:00.343626,0.2,10,1.0,0.9,0,142,COMPLETE
3940,3940,18983.75,2023-11-15 10:56:39.263652,2023-11-15 10:56:39.630504,0 days 00:00:00.366852,0.2,10,0.75,0.9,6,117,COMPLETE
3941,3941,19261.0,2023-11-15 10:56:39.632652,2023-11-15 10:56:40.005113,0 days 00:00:00.372461,0.2,10,0.75,0.7000000000000001,2,147,COMPLETE
3942,3942,18776.0,2023-11-15 10:56:40.006729,2023-11-15 10:56:40.392027,0 days 00:00:00.385298,0.30000000000000004,10,1.25,0.9,4,144,COMPLETE
3943,3943,19261.0,2023-11-15 10:56:40.393676,2023-11-15 10:56:40.814731,0 days 00:00:00.421055,0.1,10,0.75,0.1,0,150,COMPLETE
3944,3944,17131.25,2023-11-15 10:56:40.816698,2023-11-15 10:56:41.241431,0 days 00:00:00.424733,0.4,10,0.5,0.8,48,140,COMPLETE
3945,3945,19261.0,2023-11-15 10:56:41.243057,2023-11-15 10:56:41.649208,0 days 00:00:00.406151,0.2,10,0.75,0.9,2,147,COMPLETE
3946,3946,18947.0,2023-11-15 10:56:41.650878,2023-11-15 10:56:42.107432,0 days 00:00:00.456554,0.2,10,0.75,0.9,7,144,COMPLETE
3947,3947,17834.0,2023-11-15 10:56:42.109202,2023-11-15 10:56:42.513698,0 days 00:00:00.404496,0.2,20,0.75,0.9,4,137,COMPLETE
3948,3948,19261.0,2023-11-15 10:56:42.515841,2023-11-15 10:56:42.895848,0 days 00:00:00.380007,0.1,10,1.0,0.9,0,141,COMPLETE
3949,3949,19292.25,2023-11-15 10:56:42.897802,2023-11-15 10:56:43.288004,0 days 00:00:00.390202,0.2,10,0.75,0.9,2,145,COMPLETE
3950,3950,14471.25,2023-11-15 10:56:43.289921,2023-11-15 10:56:43.735954,0 days 00:00:00.446033,0.2,80,0.75,0.8,4,148,COMPLETE
3951,3951,18409.75,2023-11-15 10:56:43.737740,2023-11-15 10:56:44.207037,0 days 00:00:00.469297,0.2,10,0.25,0.9,62,143,COMPLETE
3952,3952,19067.0,2023-11-15 10:56:44.209172,2023-11-15 10:56:44.617081,0 days 00:00:00.407909,0.1,10,1.25,0.9,2,150,COMPLETE
3953,3953,18971.0,2023-11-15 10:56:44.618736,2023-11-15 10:56:45.023470,0 days 00:00:00.404734,0.2,10,0.75,0.6,0,133,COMPLETE
3954,3954,18639.75,2023-11-15 10:56:45.025436,2023-11-15 10:56:45.575956,0 days 00:00:00.550520,0.30000000000000004,10,0.5,0.9,6,147,COMPLETE
3955,3955,19163.25,2023-11-15 10:56:45.577647,2023-11-15 10:56:45.949000,0 days 00:00:00.371353,0.2,10,1.5,0.9,2,86,COMPLETE
3956,3956,18394.75,2023-11-15 10:56:45.951477,2023-11-15 10:56:46.326997,0 days 00:00:00.375520,0.2,20,0.75,0.9,4,140,COMPLETE
3957,3957,19149.5,2023-11-15 10:56:46.329305,2023-11-15 10:56:46.819611,0 days 00:00:00.490306,0.1,10,1.0,0.9,8,145,COMPLETE
3958,3958,19261.0,2023-11-15 10:56:46.823786,2023-11-15 10:56:47.264275,0 days 00:00:00.440489,0.2,10,2.0,0.9,2,143,COMPLETE
3959,3959,19065.25,2023-11-15 10:56:47.266648,2023-11-15 10:56:47.707677,0 days 00:00:00.441029,0.2,10,0.75,0.9,0,137,COMPLETE
3960,3960,18952.5,2023-11-15 10:56:47.709676,2023-11-15 10:56:48.143304,0 days 00:00:00.433628,0.2,10,0.75,0.7000000000000001,5,147,COMPLETE
3961,3961,19163.75,2023-11-15 10:56:48.145455,2023-11-15 10:56:48.573019,0 days 00:00:00.427564,0.2,10,0.75,0.9,0,150,COMPLETE
3962,3962,17589.25,2023-11-15 10:56:48.575025,2023-11-15 10:56:49.067701,0 days 00:00:00.492676,0.7000000000000001,20,0.75,0.8,3,141,COMPLETE
3963,3963,15887.75,2023-11-15 10:56:49.069970,2023-11-15 10:56:49.518911,0 days 00:00:00.448941,0.2,10,0.75,0.30000000000000004,10,145,COMPLETE
3964,3964,18972.75,2023-11-15 10:56:49.521031,2023-11-15 10:56:49.944987,0 days 00:00:00.423956,0.1,10,1.25,0.9,2,147,COMPLETE
3965,3965,19169.5,2023-11-15 10:56:49.946889,2023-11-15 10:56:50.374913,0 days 00:00:00.428024,0.2,10,1.0,0.9,6,143,COMPLETE
3966,3966,19064.75,2023-11-15 10:56:50.376955,2023-11-15 10:56:50.817272,0 days 00:00:00.440317,0.2,10,0.75,0.9,0,139,COMPLETE
3967,3967,19111.25,2023-11-15 10:56:50.819505,2023-11-15 10:56:51.263138,0 days 00:00:00.443633,0.2,10,0.75,0.9,4,150,COMPLETE
3968,3968,16139.0,2023-11-15 10:56:51.265577,2023-11-15 10:56:51.748398,0 days 00:00:00.482821,0.1,10,0.5,0.5,2,145,COMPLETE
3969,3969,19261.0,2023-11-15 10:56:51.750641,2023-11-15 10:56:52.166502,0 days 00:00:00.415861,0.2,10,0.75,0.9,0,147,COMPLETE
3970,3970,19182.75,2023-11-15 10:56:52.168961,2023-11-15 10:56:52.644961,0 days 00:00:00.476000,0.2,10,1.0,0.9,4,142,COMPLETE
3971,3971,17648.5,2023-11-15 10:56:52.647070,2023-11-15 10:56:53.139517,0 days 00:00:00.492447,0.1,30,0.75,0.9,7,145,COMPLETE
3972,3972,18969.25,2023-11-15 10:56:53.141121,2023-11-15 10:56:53.516474,0 days 00:00:00.375353,0.2,10,0.75,0.8,0,138,COMPLETE
3973,3973,19359.75,2023-11-15 10:56:53.518131,2023-11-15 10:56:53.885288,0 days 00:00:00.367157,0.30000000000000004,10,0.75,0.9,2,148,COMPLETE
3974,3974,19066.25,2023-11-15 10:56:53.887301,2023-11-15 10:56:54.274504,0 days 00:00:00.387203,0.2,10,0.75,0.9,5,141,COMPLETE
3975,3975,19163.5,2023-11-15 10:56:54.276086,2023-11-15 10:56:54.650012,0 days 00:00:00.373926,0.2,10,1.25,0.9,2,150,COMPLETE
3976,3976,19197.5,2023-11-15 10:56:54.651724,2023-11-15 10:56:55.022350,0 days 00:00:00.370626,0.1,10,0.75,0.9,0,143,COMPLETE
3977,3977,16424.5,2023-11-15 10:56:55.023980,2023-11-15 10:56:55.474546,0 days 00:00:00.450566,0.6,10,0.25,0.9,4,145,COMPLETE
3978,3978,18872.5,2023-11-15 10:56:55.476184,2023-11-15 10:56:55.836172,0 days 00:00:00.359988,0.2,10,0.75,0.9,8,135,COMPLETE
3979,3979,16495.75,2023-11-15 10:56:55.838150,2023-11-15 10:56:56.222700,0 days 00:00:00.384550,0.2,50,1.0,0.8,2,147,COMPLETE
3980,3980,18622.75,2023-11-15 10:56:56.224361,2023-11-15 10:56:56.644977,0 days 00:00:00.420616,0.30000000000000004,10,0.5,0.9,0,141,COMPLETE
3981,3981,19261.0,2023-11-15 10:56:56.646584,2023-11-15 10:56:57.016039,0 days 00:00:00.369455,0.2,10,0.75,0.7000000000000001,3,147,COMPLETE
3982,3982,18394.75,2023-11-15 10:56:57.017665,2023-11-15 10:56:57.382735,0 days 00:00:00.365070,0.2,20,0.75,0.9,6,143,COMPLETE
3983,3983,19082.5,2023-11-15 10:56:57.384468,2023-11-15 10:56:57.752519,0 days 00:00:00.368051,0.1,10,0.75,0.9,2,150,COMPLETE
3984,3984,15889.25,2023-11-15 10:56:57.754120,2023-11-15 10:56:58.143327,0 days 00:00:00.389207,0.2,60,0.75,0.6,4,145,COMPLETE
3985,3985,19161.25,2023-11-15 10:56:58.144967,2023-11-15 10:56:58.511910,0 days 00:00:00.366943,0.2,10,0.5,0.4,0,139,COMPLETE
3986,3986,19169.0,2023-11-15 10:56:58.513622,2023-11-15 10:56:58.874976,0 days 00:00:00.361354,0.2,10,1.25,0.9,2,147,COMPLETE
3987,3987,19050.0,2023-11-15 10:56:58.876587,2023-11-15 10:56:59.243882,0 days 00:00:00.367295,0.2,10,1.0,0.9,5,143,COMPLETE
3988,3988,19359.75,2023-11-15 10:56:59.245484,2023-11-15 10:56:59.608293,0 days 00:00:00.362809,0.2,10,0.75,0.9,0,145,COMPLETE
3989,3989,18137.75,2023-11-15 10:56:59.609931,2023-11-15 10:56:59.985774,0 days 00:00:00.375843,0.1,20,0.75,0.9,9,150,COMPLETE
3990,3990,19066.25,2023-11-15 10:56:59.987646,2023-11-15 10:57:00.377300,0 days 00:00:00.389654,0.2,10,0.75,0.8,3,140,COMPLETE
3991,3991,19261.0,2023-11-15 10:57:00.379028,2023-11-15 10:57:00.746444,0 days 00:00:00.367416,0.2,10,0.75,0.9,6,147,COMPLETE
3992,3992,19161.25,2023-11-15 10:57:00.748541,2023-11-15 10:57:01.111489,0 days 00:00:00.362948,0.4,10,0.75,0.9,2,137,COMPLETE
3993,3993,19216.5,2023-11-15 10:57:01.113365,2023-11-15 10:57:01.485787,0 days 00:00:00.372422,0.1,10,1.0,0.9,0,142,COMPLETE
3994,3994,19359.75,2023-11-15 10:57:01.487367,2023-11-15 10:57:01.858253,0 days 00:00:00.370886,0.2,10,0.75,0.9,4,145,COMPLETE
3995,3995,18503.5,2023-11-15 10:57:01.860251,2023-11-15 10:57:02.242749,0 days 00:00:00.382498,0.2,20,0.25,0.9,0,148,COMPLETE
3996,3996,16281.25,2023-11-15 10:57:02.244349,2023-11-15 10:57:02.641298,0 days 00:00:00.396949,0.30000000000000004,40,0.75,0.9,2,144,COMPLETE
3997,3997,19066.25,2023-11-15 10:57:02.643297,2023-11-15 10:57:03.019011,0 days 00:00:00.375714,0.2,10,0.75,0.9,7,141,COMPLETE
3998,3998,18417.5,2023-11-15 10:57:03.020679,2023-11-15 10:57:03.403603,0 days 00:00:00.382924,0.2,10,1.25,0.8,12,150,COMPLETE
3999,3999,19091.75,2023-11-15 10:57:03.405412,2023-11-15 10:57:03.803271,0 days 00:00:00.397859,0.1,10,0.75,0.9,4,143,COMPLETE
4000,4000,9859.5,2023-11-15 10:57:03.804926,2023-11-15 10:57:04.264045,0 days 00:00:00.459119,0.9,10,0.75,0.9,100,147,COMPLETE
4001,4001,12954.5,2023-11-15 10:57:04.265972,2023-11-15 10:57:04.685572,0 days 00:00:00.419600,0.5,10,1.0,0.9,2,139,COMPLETE
4002,4002,19265.0,2023-11-15 10:57:04.687273,2023-11-15 10:57:05.053463,0 days 00:00:00.366190,0.2,10,0.5,0.9,0,145,COMPLETE
4003,4003,18079.0,2023-11-15 10:57:05.055044,2023-11-15 10:57:05.432723,0 days 00:00:00.377679,0.2,10,0.75,0.9,5,136,COMPLETE
4004,4004,19359.75,2023-11-15 10:57:05.434781,2023-11-15 10:57:05.803263,0 days 00:00:00.368482,0.1,10,0.75,0.9,2,148,COMPLETE
4005,4005,19261.0,2023-11-15 10:57:05.804843,2023-11-15 10:57:06.164759,0 days 00:00:00.359916,0.2,10,0.75,0.4,0,142,COMPLETE
4006,4006,18680.5,2023-11-15 10:57:06.166785,2023-11-15 10:57:06.542270,0 days 00:00:00.375485,0.2,10,0.75,0.8,4,150,COMPLETE
4007,4007,18842.25,2023-11-15 10:57:06.543959,2023-11-15 10:57:06.994212,0 days 00:00:00.450253,0.2,10,0.75,0.9,33,145,COMPLETE
4008,4008,18518.25,2023-11-15 10:57:06.996467,2023-11-15 10:57:07.436411,0 days 00:00:00.439944,0.2,20,1.0,0.9,2,147,COMPLETE
4009,4009,0.0,2023-11-15 10:57:07.438048,2023-11-15 10:57:07.785115,0 days 00:00:00.347067,0.1,10,0.75,0.5,8,4,COMPLETE
4010,4010,18818.25,2023-11-15 10:57:07.786745,2023-11-15 10:57:08.156319,0 days 00:00:00.369574,0.2,10,0.75,0.9,6,139,COMPLETE
4011,4011,19261.0,2023-11-15 10:57:08.157956,2023-11-15 10:57:08.529143,0 days 00:00:00.371187,0.2,10,0.75,0.9,0,143,COMPLETE
4012,4012,19169.0,2023-11-15 10:57:08.531060,2023-11-15 10:57:08.893193,0 days 00:00:00.362133,0.2,10,1.25,0.9,3,147,COMPLETE
4013,4013,18507.75,2023-11-15 10:57:08.894861,2023-11-15 10:57:09.269040,0 days 00:00:00.374179,0.2,10,1.0,0.8,2,133,COMPLETE
4014,4014,19125.0,2023-11-15 10:57:09.270626,2023-11-15 10:57:09.639462,0 days 00:00:00.368836,0.30000000000000004,10,0.75,0.9,0,141,COMPLETE
4015,4015,18208.5,2023-11-15 10:57:09.641041,2023-11-15 10:57:10.033577,0 days 00:00:00.392536,0.1,20,0.75,0.9,28,150,COMPLETE
4016,4016,3865.25,2023-11-15 10:57:10.035312,2023-11-15 10:57:10.446899,0 days 00:00:00.411587,0.2,10,0.5,0.2,4,47,COMPLETE
4017,4017,17552.25,2023-11-15 10:57:10.449266,2023-11-15 10:57:10.879554,0 days 00:00:00.430288,0.2,10,0.75,0.7000000000000001,10,145,COMPLETE
4018,4018,17432.5,2023-11-15 10:57:10.881617,2023-11-15 10:57:11.290766,0 days 00:00:00.409149,0.1,10,0.25,0.6,6,143,COMPLETE
4019,4019,19169.0,2023-11-15 10:57:11.292521,2023-11-15 10:57:11.656795,0 days 00:00:00.364274,0.2,10,1.25,0.9,2,147,COMPLETE
4020,4020,19064.75,2023-11-15 10:57:11.658492,2023-11-15 10:57:12.039732,0 days 00:00:00.381240,0.30000000000000004,10,0.75,0.9,0,139,COMPLETE
4021,4021,7323.5,2023-11-15 10:57:12.041429,2023-11-15 10:57:12.539070,0 days 00:00:00.497641,0.2,10,1.0,0.1,21,145,COMPLETE
4022,4022,19111.25,2023-11-15 10:57:12.540972,2023-11-15 10:57:12.909777,0 days 00:00:00.368805,0.2,10,0.75,0.9,4,150,COMPLETE
4023,4023,18815.0,2023-11-15 10:57:12.911520,2023-11-15 10:57:13.287330,0 days 00:00:00.375810,0.2,10,0.75,0.9,2,82,COMPLETE
4024,4024,19171.75,2023-11-15 10:57:13.288917,2023-11-15 10:57:13.666022,0 days 00:00:00.377105,0.1,10,0.75,0.9,0,142,COMPLETE
4025,4025,18584.75,2023-11-15 10:57:13.668249,2023-11-15 10:57:14.047596,0 days 00:00:00.379347,0.2,20,0.75,0.9,4,147,COMPLETE
4026,4026,18603.75,2023-11-15 10:57:14.049787,2023-11-15 10:57:14.458201,0 days 00:00:00.408414,0.2,10,0.5,0.8,7,138,COMPLETE
4027,4027,19163.5,2023-11-15 10:57:14.459898,2023-11-15 10:57:14.841493,0 days 00:00:00.381595,0.2,10,0.75,0.9,2,144,COMPLETE
4028,4028,19261.0,2023-11-15 10:57:14.843209,2023-11-15 10:57:15.210697,0 days 00:00:00.367488,0.1,10,0.75,0.9,0,147,COMPLETE
4029,4029,19066.25,2023-11-15 10:57:15.212337,2023-11-15 10:57:15.590951,0 days 00:00:00.378614,0.2,10,1.0,0.9,5,141,COMPLETE
4030,4030,19082.5,2023-11-15 10:57:15.593001,2023-11-15 10:57:15.967174,0 days 00:00:00.374173,0.2,10,0.75,0.9,2,150,COMPLETE
4031,4031,18647.5,2023-11-15 10:57:15.970773,2023-11-15 10:57:16.355820,0 days 00:00:00.385047,0.2,10,0.75,0.9,3,136,COMPLETE
4032,4032,18742.75,2023-11-15 10:57:16.357403,2023-11-15 10:57:16.734124,0 days 00:00:00.376721,0.1,10,1.0,0.9,0,127,COMPLETE
4033,4033,18972.25,2023-11-15 10:57:16.735745,2023-11-15 10:57:17.119552,0 days 00:00:00.383807,0.2,10,1.25,0.9,8,145,COMPLETE
4034,4034,16202.0,2023-11-15 10:57:17.121700,2023-11-15 10:57:17.527170,0 days 00:00:00.405470,0.30000000000000004,10,0.75,0.6,4,109,COMPLETE
4035,4035,15716.0,2023-11-15 10:57:17.528921,2023-11-15 10:57:17.958344,0 days 00:00:00.429423,0.2,20,0.75,0.5,2,143,COMPLETE
4036,4036,328.5,2023-11-15 10:57:17.962092,2023-11-15 10:57:18.394901,0 days 00:00:00.432809,0.2,10,0.75,0.9,6,38,COMPLETE
4037,4037,19271.0,2023-11-15 10:57:18.396543,2023-11-15 10:57:18.779413,0 days 00:00:00.382870,0.2,10,0.75,0.9,0,148,COMPLETE
4038,4038,18969.25,2023-11-15 10:57:18.781447,2023-11-15 10:57:19.160599,0 days 00:00:00.379152,0.1,10,1.5,0.8,2,140,COMPLETE
4039,4039,19359.75,2023-11-15 10:57:19.162287,2023-11-15 10:57:19.540415,0 days 00:00:00.378128,0.2,10,0.75,0.9,4,145,COMPLETE
4040,4040,19264.5,2023-11-15 10:57:19.542024,2023-11-15 10:57:19.916143,0 days 00:00:00.374119,0.2,10,0.5,0.9,0,148,COMPLETE
4041,4041,19182.75,2023-11-15 10:57:19.917905,2023-11-15 10:57:20.290331,0 days 00:00:00.372426,0.2,10,1.0,0.9,2,142,COMPLETE
4042,4042,19262.25,2023-11-15 10:57:20.292146,2023-11-15 10:57:20.662565,0 days 00:00:00.370419,0.2,10,0.75,0.9,6,145,COMPLETE
4043,4043,10309.75,2023-11-15 10:57:20.664150,2023-11-15 10:57:21.121031,0 days 00:00:00.456881,0.4,90,1.75,0.9,4,150,COMPLETE
4044,4044,19261.0,2023-11-15 10:57:21.122691,2023-11-15 10:57:21.520046,0 days 00:00:00.397355,0.1,10,0.75,0.9,0,141,COMPLETE
4045,4045,19066.75,2023-11-15 10:57:21.521733,2023-11-15 10:57:21.900736,0 days 00:00:00.379003,0.6,10,1.25,0.9,2,147,COMPLETE
4046,4046,18102.75,2023-11-15 10:57:21.902372,2023-11-15 10:57:22.302453,0 days 00:00:00.400081,0.2,10,0.25,0.7000000000000001,9,144,COMPLETE
4047,4047,18389.25,2023-11-15 10:57:22.304271,2023-11-15 10:57:22.675018,0 days 00:00:00.370747,0.2,20,0.75,0.9,4,136,COMPLETE
4048,4048,19161.25,2023-11-15 10:57:22.676610,2023-11-15 10:57:23.061123,0 days 00:00:00.384513,0.1,10,0.75,0.30000000000000004,0,139,COMPLETE
4049,4049,19296.75,2023-11-15 10:57:23.062712,2023-11-15 10:57:23.436462,0 days 00:00:00.373750,0.2,10,0.75,0.8,2,148,COMPLETE
4050,4050,18679.75,2023-11-15 10:57:23.438235,2023-11-15 10:57:23.815024,0 days 00:00:00.376789,0.30000000000000004,10,1.0,0.9,64,143,COMPLETE
4051,4051,15680.25,2023-11-15 10:57:23.818429,2023-11-15 10:57:24.223437,0 days 00:00:00.405008,0.2,10,0.5,0.4,6,145,COMPLETE
4052,4052,19082.5,2023-11-15 10:57:24.225225,2023-11-15 10:57:24.601314,0 days 00:00:00.376089,0.2,10,0.75,0.9,2,150,COMPLETE
4053,4053,19261.0,2023-11-15 10:57:24.602930,2023-11-15 10:57:25.003301,0 days 00:00:00.400371,0.2,10,1.25,0.9,0,147,COMPLETE
4054,4054,0.0,2023-11-15 10:57:25.005557,2023-11-15 10:57:25.417658,0 days 00:00:00.412101,0.1,10,0.75,0.9,5,27,COMPLETE
4055,4055,18973.0,2023-11-15 10:57:25.419968,2023-11-15 10:57:25.800374,0 days 00:00:00.380406,0.2,10,0.75,0.9,3,141,COMPLETE
4056,4056,17127.0,2023-11-15 10:57:25.802570,2023-11-15 10:57:26.205096,0 days 00:00:00.402526,0.2,20,0.75,0.9,37,145,COMPLETE
4057,4057,19161.25,2023-11-15 10:57:26.206721,2023-11-15 10:57:26.580645,0 days 00:00:00.373924,0.1,10,0.75,0.8,0,139,COMPLETE
4058,4058,18967.75,2023-11-15 10:57:26.583239,2023-11-15 10:57:26.971252,0 days 00:00:00.388013,0.2,10,0.75,0.9,2,131,COMPLETE
4059,4059,19014.75,2023-11-15 10:57:26.973050,2023-11-15 10:57:27.346037,0 days 00:00:00.372987,0.2,10,1.0,0.9,8,147,COMPLETE
4060,4060,18992.75,2023-11-15 10:57:27.347851,2023-11-15 10:57:27.742059,0 days 00:00:00.394208,0.2,10,0.75,0.9,4,143,COMPLETE
4061,4061,19163.75,2023-11-15 10:57:27.743855,2023-11-15 10:57:28.122065,0 days 00:00:00.378210,0.2,10,0.75,0.9,0,150,COMPLETE
4062,4062,15220.0,2023-11-15 10:57:28.124037,2023-11-15 10:57:28.552634,0 days 00:00:00.428597,0.1,70,0.75,0.9,14,145,COMPLETE
4063,4063,13815.75,2023-11-15 10:57:28.554388,2023-11-15 10:57:28.972187,0 days 00:00:00.417799,0.2,10,0.75,0.5,6,142,COMPLETE
4064,4064,18872.0,2023-11-15 10:57:28.973896,2023-11-15 10:57:29.370243,0 days 00:00:00.396347,0.30000000000000004,10,0.5,0.9,3,137,COMPLETE
4065,4065,19261.0,2023-11-15 10:57:29.371896,2023-11-15 10:57:29.742289,0 days 00:00:00.370393,0.2,10,0.75,0.9,11,147,COMPLETE
4066,4066,1192.0,2023-11-15 10:57:29.744131,2023-11-15 10:57:30.201024,0 days 00:00:00.456893,0.2,10,1.25,0.9,39,56,COMPLETE
4067,4067,18224.25,2023-11-15 10:57:30.202928,2023-11-15 10:57:30.590873,0 days 00:00:00.387945,0.2,20,0.75,0.8,2,150,COMPLETE
4068,4068,19261.0,2023-11-15 10:57:30.592520,2023-11-15 10:57:30.969190,0 days 00:00:00.376670,0.1,10,1.0,0.9,0,143,COMPLETE
4069,4069,15822.5,2023-11-15 10:57:30.970901,2023-11-15 10:57:31.432926,0 days 00:00:00.462025,0.2,10,0.75,0.6,4,140,COMPLETE
