,number,value,datetime_start,datetime_complete,duration,params_alpha,params_decay_interval,params_decay_rate,params_gamma,params_initialization,params_max_steps,state
5659,5659,18587.25,2023-11-15 13:45:32.402607,2023-11-15 13:45:32.897851,0 days 00:00:00.495244,0.8,10,1.75,0.6,13,97,COMPLETE
5660,5660,18023.5,2023-11-15 13:45:32.900005,2023-11-15 13:45:33.391497,0 days 00:00:00.491492,0.8,10,1.25,0.8,4,98,COMPLETE
5661,5661,18398.75,2023-11-15 13:45:33.394093,2023-11-15 13:45:33.883879,0 days 00:00:00.489786,0.8,10,1.25,0.7000000000000001,8,99,COMPLETE
5662,5662,18394.5,2023-11-15 13:45:33.885865,2023-11-15 13:45:34.392895,0 days 00:00:00.507030,0.8,10,1.25,0.8,18,96,COMPLETE
5663,5663,17008.25,2023-11-15 13:45:34.396275,2023-11-15 13:45:34.890913,0 days 00:00:00.494638,0.8,30,1.0,0.9,6,88,COMPLETE
5664,5664,18013.5,2023-11-15 13:45:34.893067,2023-11-15 13:45:35.381410,0 days 00:00:00.488343,0.8,20,1.25,0.8,23,100,COMPLETE
5665,5665,14669.25,2023-11-15 13:45:35.383410,2023-11-15 13:45:35.889609,0 days 00:00:00.506199,0.2,70,1.25,0.8,14,98,COMPLETE
5666,5666,17383.25,2023-11-15 13:45:35.891713,2023-11-15 13:45:36.387550,0 days 00:00:00.495837,0.30000000000000004,10,1.25,0.8,11,93,COMPLETE
5667,5667,17371.5,2023-11-15 13:45:36.389589,2023-11-15 13:45:36.898708,0 days 00:00:00.509119,0.8,10,1.5,0.2,16,95,COMPLETE
5668,5668,18029.75,2023-11-15 13:45:36.900824,2023-11-15 13:45:37.403977,0 days 00:00:00.503153,0.5,10,1.25,0.8,19,97,COMPLETE
5669,5669,13423.25,2023-11-15 13:45:37.406350,2023-11-15 13:45:37.947910,0 days 00:00:00.541560,0.8,80,1.25,0.1,17,100,COMPLETE
5670,5670,18296.75,2023-11-15 13:45:37.950342,2023-11-15 13:45:38.447542,0 days 00:00:00.497200,0.7000000000000001,10,1.25,0.8,10,98,COMPLETE
5671,5671,13124.5,2023-11-15 13:45:38.449896,2023-11-15 13:45:38.965815,0 days 00:00:00.515919,0.8,90,1.25,0.8,15,96,COMPLETE
5672,5672,18305.75,2023-11-15 13:45:38.967979,2023-11-15 13:45:39.462926,0 days 00:00:00.494947,0.8,10,1.5,0.8,20,100,COMPLETE
5673,5673,18209.25,2023-11-15 13:45:39.465030,2023-11-15 13:45:39.965777,0 days 00:00:00.500747,0.8,10,1.25,0.7000000000000001,4,98,COMPLETE
5674,5674,17740.0,2023-11-15 13:45:39.967864,2023-11-15 13:45:40.466543,0 days 00:00:00.498679,0.6,10,1.25,0.8,12,95,COMPLETE
5675,5675,18681.25,2023-11-15 13:45:40.468716,2023-11-15 13:45:40.979759,0 days 00:00:00.511043,0.8,10,1.25,0.8,2,99,COMPLETE
5676,5676,18323.25,2023-11-15 13:45:40.981692,2023-11-15 13:45:41.474853,0 days 00:00:00.493161,0.8,10,1.0,0.9,22,97,COMPLETE
5677,5677,18013.5,2023-11-15 13:45:41.477451,2023-11-15 13:45:41.973054,0 days 00:00:00.495603,0.8,20,1.25,0.8,7,100,COMPLETE
5678,5678,18220.0,2023-11-15 13:45:41.975152,2023-11-15 13:45:42.469926,0 days 00:00:00.494774,0.9,10,1.5,0.8,17,94,COMPLETE
5679,5679,18218.0,2023-11-15 13:45:42.472161,2023-11-15 13:45:42.966446,0 days 00:00:00.494285,0.8,10,1.25,0.8,13,97,COMPLETE
5680,5680,18331.5,2023-11-15 13:45:42.968515,2023-11-15 13:45:43.460140,0 days 00:00:00.491625,0.8,10,1.0,0.8,19,99,COMPLETE
5681,5681,18301.75,2023-11-15 13:45:43.462568,2023-11-15 13:45:43.979432,0 days 00:00:00.516864,0.8,10,1.25,0.8,24,96,COMPLETE
5682,5682,18492.5,2023-11-15 13:45:43.981583,2023-11-15 13:45:44.472884,0 days 00:00:00.491301,0.8,10,1.25,0.8,15,100,COMPLETE
5683,5683,18023.5,2023-11-15 13:45:44.475062,2023-11-15 13:45:44.969615,0 days 00:00:00.494553,0.8,10,1.25,0.8,9,98,COMPLETE
5684,5684,199.5,2023-11-15 13:45:44.971779,2023-11-15 13:45:45.715626,0 days 00:00:00.743847,0.8,10,1.75,0.7000000000000001,0,98,COMPLETE
5685,5685,18486.25,2023-11-15 13:45:45.717709,2023-11-15 13:45:46.212134,0 days 00:00:00.494425,0.8,10,1.25,0.8,5,94,COMPLETE
5686,5686,18361.0,2023-11-15 13:45:46.214238,2023-11-15 13:45:46.702603,0 days 00:00:00.488365,0.9,10,1.0,0.8,28,100,COMPLETE
5687,5687,17932.75,2023-11-15 13:45:46.704713,2023-11-15 13:45:47.193306,0 days 00:00:00.488593,0.7000000000000001,10,1.25,0.8,17,96,COMPLETE
5688,5688,17830.75,2023-11-15 13:45:47.195860,2023-11-15 13:45:47.706203,0 days 00:00:00.510343,0.8,20,1.25,0.8,20,98,COMPLETE
5689,5689,18492.75,2023-11-15 13:45:47.708206,2023-11-15 13:45:48.198566,0 days 00:00:00.490360,0.8,10,1.25,0.9,14,100,COMPLETE
5690,5690,17488.75,2023-11-15 13:45:48.200721,2023-11-15 13:45:48.700985,0 days 00:00:00.500264,0.8,10,1.5,0.8,88,96,COMPLETE
5691,5691,18209.25,2023-11-15 13:45:48.703019,2023-11-15 13:45:49.201915,0 days 00:00:00.498896,0.8,10,1.25,0.7000000000000001,9,98,COMPLETE
5692,5692,18218.0,2023-11-15 13:45:49.204111,2023-11-15 13:45:49.698782,0 days 00:00:00.494671,0.8,10,1.25,0.8,3,97,COMPLETE
5693,5693,18207.75,2023-11-15 13:45:49.700806,2023-11-15 13:45:50.196612,0 days 00:00:00.495806,0.8,10,1.25,0.8,21,93,COMPLETE
5694,5694,18492.5,2023-11-15 13:45:50.198664,2023-11-15 13:45:50.707960,0 days 00:00:00.509296,0.8,10,1.25,0.8,12,100,COMPLETE
5695,5695,17925.0,2023-11-15 13:45:50.710907,2023-11-15 13:45:51.201870,0 days 00:00:00.490963,0.8,20,1.5,0.8,18,98,COMPLETE
5696,5696,17833.75,2023-11-15 13:45:51.203834,2023-11-15 13:45:51.693573,0 days 00:00:00.489739,0.8,10,1.25,0.8,7,70,COMPLETE
5697,5697,17747.25,2023-11-15 13:45:51.696261,2023-11-15 13:45:52.193798,0 days 00:00:00.497537,0.8,10,1.25,0.9,16,95,COMPLETE
5698,5698,18401.0,2023-11-15 13:45:52.196048,2023-11-15 13:45:52.688131,0 days 00:00:00.492083,0.8,10,1.0,0.8,5,100,COMPLETE
5699,5699,18023.5,2023-11-15 13:45:52.690232,2023-11-15 13:45:53.188920,0 days 00:00:00.498688,0.8,10,1.25,0.8,15,98,COMPLETE
5700,5700,18024.0,2023-11-15 13:45:53.191129,2023-11-15 13:45:53.691932,0 days 00:00:00.500803,0.7000000000000001,10,1.25,0.8,11,96,COMPLETE
5701,5701,18400.5,2023-11-15 13:45:53.694976,2023-11-15 13:45:54.190916,0 days 00:00:00.495940,0.8,10,1.5,0.8,22,100,COMPLETE
5702,5702,18209.5,2023-11-15 13:45:54.193987,2023-11-15 13:45:54.706132,0 days 00:00:00.512145,0.9,10,1.25,0.8,13,98,COMPLETE
5703,5703,17837.25,2023-11-15 13:45:54.708184,2023-11-15 13:45:55.204412,0 days 00:00:00.496228,0.8,10,1.25,0.8,19,95,COMPLETE
5704,5704,18213.0,2023-11-15 13:45:55.206408,2023-11-15 13:45:55.697639,0 days 00:00:00.491231,0.8,10,1.0,0.8,17,90,COMPLETE
5705,5705,17839.0,2023-11-15 13:45:55.699911,2023-11-15 13:45:56.196431,0 days 00:00:00.496520,0.8,20,1.25,0.9,2,97,COMPLETE
5706,5706,18681.25,2023-11-15 13:45:56.198470,2023-11-15 13:45:56.685443,0 days 00:00:00.486973,0.8,10,1.25,0.8,6,99,COMPLETE
5707,5707,18399.5,2023-11-15 13:45:56.687438,2023-11-15 13:45:57.180310,0 days 00:00:00.492872,0.8,10,1.25,0.8,24,100,COMPLETE
5708,5708,17935.25,2023-11-15 13:45:57.182423,2023-11-15 13:45:57.701614,0 days 00:00:00.519191,0.8,10,1.25,0.8,64,94,COMPLETE
5709,5709,18400.5,2023-11-15 13:45:57.703719,2023-11-15 13:45:58.196386,0 days 00:00:00.492667,0.8,10,1.5,0.7000000000000001,10,97,COMPLETE
5710,5710,18022.0,2023-11-15 13:45:58.198470,2023-11-15 13:45:58.694921,0 days 00:00:00.496451,0.8,10,1.0,0.8,15,98,COMPLETE
5711,5711,16380.0,2023-11-15 13:45:58.697323,2023-11-15 13:45:59.201627,0 days 00:00:00.504304,0.8,10,1.25,0.8,20,54,COMPLETE
5712,5712,17472.5,2023-11-15 13:45:59.203708,2023-11-15 13:45:59.705714,0 days 00:00:00.502006,0.9,20,1.25,0.4,18,96,COMPLETE
5713,5713,18313.5,2023-11-15 13:45:59.707749,2023-11-15 13:46:00.207779,0 days 00:00:00.500030,0.7000000000000001,10,1.25,0.8,14,100,COMPLETE
5714,5714,18023.5,2023-11-15 13:46:00.210400,2023-11-15 13:46:00.708812,0 days 00:00:00.498412,0.8,10,1.25,0.8,7,98,COMPLETE
5715,5715,18396.25,2023-11-15 13:46:00.711481,2023-11-15 13:46:01.227290,0 days 00:00:00.515809,0.8,10,1.5,0.8,4,92,COMPLETE
5716,5716,199.5,2023-11-15 13:46:01.229282,2023-11-15 13:46:01.970123,0 days 00:00:00.740841,0.8,10,1.25,0.8,0,96,COMPLETE
5717,5717,18681.25,2023-11-15 13:46:01.972200,2023-11-15 13:46:02.467843,0 days 00:00:00.495643,0.8,10,1.25,0.8,12,99,COMPLETE
5718,5718,18410.75,2023-11-15 13:46:02.470122,2023-11-15 13:46:02.963472,0 days 00:00:00.493350,0.8,10,1.25,0.8,21,94,COMPLETE
5719,5719,18210.75,2023-11-15 13:46:02.965688,2023-11-15 13:46:03.475837,0 days 00:00:00.510149,0.8,10,1.75,0.8,9,100,COMPLETE
5720,5720,18195.25,2023-11-15 13:46:03.478466,2023-11-15 13:46:03.975718,0 days 00:00:00.497252,0.8,10,1.0,0.9,17,97,COMPLETE
5721,5721,18303.5,2023-11-15 13:46:03.978494,2023-11-15 13:46:04.519495,0 days 00:00:00.541001,0.8,10,1.25,0.7000000000000001,26,98,COMPLETE
5722,5722,18013.5,2023-11-15 13:46:04.521518,2023-11-15 13:46:05.015849,0 days 00:00:00.494331,0.8,20,1.25,0.8,15,100,COMPLETE
5723,5723,18432.0,2023-11-15 13:46:05.017970,2023-11-15 13:46:05.513078,0 days 00:00:00.495108,0.8,10,1.0,0.8,19,96,COMPLETE
5724,5724,18305.25,2023-11-15 13:46:05.515061,2023-11-15 13:46:06.005691,0 days 00:00:00.490630,0.8,10,1.5,0.8,2,98,COMPLETE
5725,5725,18398.25,2023-11-15 13:46:06.008141,2023-11-15 13:46:06.505568,0 days 00:00:00.497427,0.8,10,1.25,0.8,13,100,COMPLETE
5726,5726,17837.5,2023-11-15 13:46:06.507689,2023-11-15 13:46:07.009210,0 days 00:00:00.501521,0.7000000000000001,10,1.25,0.8,8,95,COMPLETE
5727,5727,18265.25,2023-11-15 13:46:07.011787,2023-11-15 13:46:07.503140,0 days 00:00:00.491353,0.8,10,1.25,0.9,5,98,COMPLETE
5728,5728,18207.75,2023-11-15 13:46:07.505194,2023-11-15 13:46:08.023802,0 days 00:00:00.518608,0.9,10,1.25,0.8,16,96,COMPLETE
5729,5729,18681.25,2023-11-15 13:46:08.026034,2023-11-15 13:46:08.513943,0 days 00:00:00.487909,0.8,10,1.25,0.8,23,99,COMPLETE
5730,5730,16551.5,2023-11-15 13:46:08.516021,2023-11-15 13:46:09.023110,0 days 00:00:00.507089,0.8,40,1.25,0.8,11,93,COMPLETE
5731,5731,18218.0,2023-11-15 13:46:09.025523,2023-11-15 13:46:09.536444,0 days 00:00:00.510921,0.8,10,1.25,0.8,18,97,COMPLETE
5732,5732,18493.5,2023-11-15 13:46:09.538464,2023-11-15 13:46:10.027689,0 days 00:00:00.489225,0.8,10,2.75,0.8,22,100,COMPLETE
5733,5733,18305.25,2023-11-15 13:46:10.030350,2023-11-15 13:46:10.521386,0 days 00:00:00.491036,0.8,10,1.5,0.8,14,98,COMPLETE
5734,5734,17740.75,2023-11-15 13:46:10.523458,2023-11-15 13:46:11.032646,0 days 00:00:00.509188,0.8,10,1.0,0.7000000000000001,3,95,COMPLETE
5735,5735,18307.0,2023-11-15 13:46:11.034671,2023-11-15 13:46:11.529851,0 days 00:00:00.495180,0.8,10,1.25,0.6,19,100,COMPLETE
5736,5736,17839.0,2023-11-15 13:46:11.531879,2023-11-15 13:46:12.037494,0 days 00:00:00.505615,0.8,20,1.25,0.9,16,97,COMPLETE
5737,5737,15424.25,2023-11-15 13:46:12.039568,2023-11-15 13:46:12.552546,0 days 00:00:00.512978,0.8,60,1.25,0.8,7,98,COMPLETE
5738,5738,18492.75,2023-11-15 13:46:12.554555,2023-11-15 13:46:13.051941,0 days 00:00:00.497386,0.7000000000000001,10,1.5,0.8,21,100,COMPLETE
5739,5739,18394.5,2023-11-15 13:46:13.053905,2023-11-15 13:46:13.547583,0 days 00:00:00.493678,0.8,10,1.25,0.8,17,96,COMPLETE
5740,5740,18023.5,2023-11-15 13:46:13.549740,2023-11-15 13:46:14.049222,0 days 00:00:00.499482,0.8,10,1.25,0.8,11,98,COMPLETE
5741,5741,18492.0,2023-11-15 13:46:14.051454,2023-11-15 13:46:14.566940,0 days 00:00:00.515486,0.9,10,1.0,0.8,9,99,COMPLETE
5742,5742,16116.75,2023-11-15 13:46:14.568967,2023-11-15 13:46:15.077783,0 days 00:00:00.508816,0.8,50,1.75,0.8,4,94,COMPLETE
5743,5743,18055.0,2023-11-15 13:46:15.080173,2023-11-15 13:46:15.583545,0 days 00:00:00.503372,0.8,10,0.75,0.7000000000000001,13,97,COMPLETE
5744,5744,7030.75,2023-11-15 13:46:15.585556,2023-11-15 13:46:16.075429,0 days 00:00:00.489873,0.8,20,1.25,0.8,1,14,COMPLETE
5745,5745,18218.0,2023-11-15 13:46:16.078171,2023-11-15 13:46:16.580455,0 days 00:00:00.502284,0.8,10,1.25,0.9,20,100,COMPLETE
5746,5746,18112.5,2023-11-15 13:46:16.582490,2023-11-15 13:46:17.081698,0 days 00:00:00.499208,0.8,10,1.25,0.8,15,95,COMPLETE
5747,5747,18022.0,2023-11-15 13:46:17.083672,2023-11-15 13:46:17.604728,0 days 00:00:00.521056,0.8,10,1.0,0.8,18,98,COMPLETE
5748,5748,18110.75,2023-11-15 13:46:17.606695,2023-11-15 13:46:18.097955,0 days 00:00:00.491260,0.5,10,1.5,0.8,6,92,COMPLETE
5749,5749,18306.25,2023-11-15 13:46:18.100128,2023-11-15 13:46:18.599270,0 days 00:00:00.499142,0.8,10,1.25,0.8,30,100,COMPLETE
5750,5750,18301.75,2023-11-15 13:46:18.601244,2023-11-15 13:46:19.094902,0 days 00:00:00.493658,0.8,10,1.25,0.8,24,96,COMPLETE
5751,5751,18195.0,2023-11-15 13:46:19.097316,2023-11-15 13:46:19.597734,0 days 00:00:00.500418,0.8,10,1.25,0.5,13,98,COMPLETE
5752,5752,18492.5,2023-11-15 13:46:19.599865,2023-11-15 13:46:20.093862,0 days 00:00:00.493997,0.8,10,1.25,0.8,16,100,COMPLETE
5753,5753,18399.75,2023-11-15 13:46:20.096029,2023-11-15 13:46:20.606914,0 days 00:00:00.510885,0.7000000000000001,10,1.25,0.8,10,97,COMPLETE
5754,5754,18307.0,2023-11-15 13:46:20.609000,2023-11-15 13:46:21.118027,0 days 00:00:00.509027,0.8,10,1.5,0.8,20,94,COMPLETE
5755,5755,18023.5,2023-11-15 13:46:21.120142,2023-11-15 13:46:21.631409,0 days 00:00:00.511267,0.8,10,1.25,0.8,3,98,COMPLETE
5756,5756,18300.75,2023-11-15 13:46:21.633401,2023-11-15 13:46:22.138555,0 days 00:00:00.505154,0.8,10,1.25,0.9,8,96,COMPLETE
5757,5757,18307.0,2023-11-15 13:46:22.140707,2023-11-15 13:46:22.641894,0 days 00:00:00.501187,0.9,10,1.25,0.8,17,100,COMPLETE
5758,5758,18399.0,2023-11-15 13:46:22.644122,2023-11-15 13:46:23.140916,0 days 00:00:00.496794,0.8,10,2.0,0.8,14,98,COMPLETE
5759,5759,17736.0,2023-11-15 13:46:23.143479,2023-11-15 13:46:23.662694,0 days 00:00:00.519215,0.8,20,1.0,0.7000000000000001,5,99,COMPLETE
5760,5760,18112.5,2023-11-15 13:46:23.664838,2023-11-15 13:46:24.175029,0 days 00:00:00.510191,0.8,10,1.25,0.8,12,95,COMPLETE
5761,5761,18218.0,2023-11-15 13:46:24.177888,2023-11-15 13:46:24.682654,0 days 00:00:00.504766,0.8,10,1.25,0.8,22,97,COMPLETE
5762,5762,199.5,2023-11-15 13:46:24.684669,2023-11-15 13:46:25.448086,0 days 00:00:00.763417,0.8,10,1.5,0.8,0,100,COMPLETE
5763,5763,18023.5,2023-11-15 13:46:25.450132,2023-11-15 13:46:25.956013,0 days 00:00:00.505881,0.8,10,1.25,0.8,19,98,COMPLETE
5764,5764,18202.0,2023-11-15 13:46:25.958132,2023-11-15 13:46:26.459002,0 days 00:00:00.500870,0.8,20,1.25,0.8,15,96,COMPLETE
5765,5765,18218.0,2023-11-15 13:46:26.462753,2023-11-15 13:46:26.983445,0 days 00:00:00.520692,0.8,10,1.25,0.9,10,100,COMPLETE
5766,5766,18398.75,2023-11-15 13:46:26.986291,2023-11-15 13:46:27.490516,0 days 00:00:00.504225,0.8,10,2.25,0.8,6,98,COMPLETE
5767,5767,17840.25,2023-11-15 13:46:27.492685,2023-11-15 13:46:28.002321,0 days 00:00:00.509636,0.7000000000000001,10,1.0,0.8,26,94,COMPLETE
5768,5768,18301.75,2023-11-15 13:46:28.004409,2023-11-15 13:46:28.504449,0 days 00:00:00.500040,0.8,10,1.25,0.7000000000000001,16,96,COMPLETE
5769,5769,17275.0,2023-11-15 13:46:28.506527,2023-11-15 13:46:29.008791,0 days 00:00:00.502264,0.8,30,1.25,0.8,18,100,COMPLETE
5770,5770,18306.0,2023-11-15 13:46:29.011233,2023-11-15 13:46:29.516761,0 days 00:00:00.505528,0.9,10,1.5,0.6,2,98,COMPLETE
5771,5771,18212.75,2023-11-15 13:46:29.518995,2023-11-15 13:46:30.038122,0 days 00:00:00.519127,0.8,10,1.25,0.8,21,92,COMPLETE
5772,5772,18394.5,2023-11-15 13:46:30.040641,2023-11-15 13:46:30.538941,0 days 00:00:00.498300,0.8,10,1.25,0.8,8,96,COMPLETE
5773,5773,18681.25,2023-11-15 13:46:30.541091,2023-11-15 13:46:31.045518,0 days 00:00:00.504427,0.8,10,1.25,0.8,14,99,COMPLETE
5774,5774,17830.75,2023-11-15 13:46:31.047578,2023-11-15 13:46:31.547990,0 days 00:00:00.500412,0.8,20,1.25,0.8,12,98,COMPLETE
5775,5775,18492.5,2023-11-15 13:46:31.550079,2023-11-15 13:46:32.044828,0 days 00:00:00.494749,0.8,10,1.25,0.8,19,100,COMPLETE
5776,5776,18119.0,2023-11-15 13:46:32.047554,2023-11-15 13:46:32.549110,0 days 00:00:00.501556,0.8,10,1.0,0.8,17,94,COMPLETE
5777,5777,13290.5,2023-11-15 13:46:32.551197,2023-11-15 13:46:33.045367,0 days 00:00:00.494170,0.7000000000000001,10,1.5,0.8,5,26,COMPLETE
5778,5778,18218.0,2023-11-15 13:46:33.047499,2023-11-15 13:46:33.575305,0 days 00:00:00.527806,0.8,10,1.25,0.8,10,97,COMPLETE
5779,5779,12479.5,2023-11-15 13:46:33.578078,2023-11-15 13:46:34.113331,0 days 00:00:00.535253,0.8,100,1.25,0.8,3,100,COMPLETE
5780,5780,18488.75,2023-11-15 13:46:34.115479,2023-11-15 13:46:34.612089,0 days 00:00:00.496610,0.8,10,1.75,0.8,23,96,COMPLETE
5781,5781,18209.5,2023-11-15 13:46:34.614230,2023-11-15 13:46:35.111132,0 days 00:00:00.496902,0.8,10,1.25,0.7000000000000001,15,98,COMPLETE
5782,5782,18115.75,2023-11-15 13:46:35.113351,2023-11-15 13:46:35.615703,0 days 00:00:00.502352,0.8,10,1.0,0.9,21,98,COMPLETE
5783,5783,18398.25,2023-11-15 13:46:35.617818,2023-11-15 13:46:36.109601,0 days 00:00:00.491783,0.8,10,1.25,0.8,18,100,COMPLETE
5784,5784,18395.25,2023-11-15 13:46:36.112240,2023-11-15 13:46:36.630262,0 days 00:00:00.518022,0.8,10,1.5,0.8,13,96,COMPLETE
5785,5785,18030.25,2023-11-15 13:46:36.632624,2023-11-15 13:46:37.142024,0 days 00:00:00.509400,0.9,20,1.25,0.8,7,94,COMPLETE
5786,5786,18023.5,2023-11-15 13:46:37.144128,2023-11-15 13:46:37.649106,0 days 00:00:00.504978,0.8,10,1.25,0.8,16,98,COMPLETE
5787,5787,18027.5,2023-11-15 13:46:37.651115,2023-11-15 13:46:38.151208,0 days 00:00:00.500093,0.8,10,1.25,0.8,19,86,COMPLETE
5788,5788,18117.25,2023-11-15 13:46:38.154031,2023-11-15 13:46:38.653300,0 days 00:00:00.499269,0.8,10,1.25,0.9,11,81,COMPLETE
5789,5789,18238.5,2023-11-15 13:46:38.655498,2023-11-15 13:46:39.157783,0 days 00:00:00.502285,0.8,10,1.0,0.8,4,100,COMPLETE
5790,5790,18399.75,2023-11-15 13:46:39.160342,2023-11-15 13:46:39.662304,0 days 00:00:00.501962,0.7000000000000001,10,1.25,0.8,8,97,COMPLETE
5791,5791,17938.0,2023-11-15 13:46:39.664655,2023-11-15 13:46:40.186908,0 days 00:00:00.522253,0.6,10,1.25,0.8,25,90,COMPLETE
5792,5792,18681.25,2023-11-15 13:46:40.188936,2023-11-15 13:46:40.687128,0 days 00:00:00.498192,0.8,10,1.25,0.8,14,99,COMPLETE
5793,5793,17648.5,2023-11-15 13:46:40.689202,2023-11-15 13:46:41.201644,0 days 00:00:00.512442,0.4,10,1.5,0.8,2,95,COMPLETE
5794,5794,18218.0,2023-11-15 13:46:41.203866,2023-11-15 13:46:41.714689,0 days 00:00:00.510823,0.8,10,1.25,0.8,17,97,COMPLETE
5795,5795,18496.5,2023-11-15 13:46:41.716687,2023-11-15 13:46:42.221041,0 days 00:00:00.504354,0.8,10,3.0,0.8,21,100,COMPLETE
5796,5796,17830.75,2023-11-15 13:46:42.223020,2023-11-15 13:46:42.729607,0 days 00:00:00.506587,0.8,20,1.25,0.8,6,98,COMPLETE
5797,5797,18206.75,2023-11-15 13:46:42.732240,2023-11-15 13:46:43.258225,0 days 00:00:00.525985,0.8,10,1.25,0.7000000000000001,13,93,COMPLETE
5798,5798,18396.0,2023-11-15 13:46:43.261031,2023-11-15 13:46:43.763257,0 days 00:00:00.502226,0.8,10,1.25,0.9,19,96,COMPLETE
5799,5799,18461.25,2023-11-15 13:46:43.765253,2023-11-15 13:46:44.267524,0 days 00:00:00.502271,0.9,10,1.0,0.8,16,100,COMPLETE
5800,5800,199.5,2023-11-15 13:46:44.269616,2023-11-15 13:46:45.009949,0 days 00:00:00.740333,0.8,10,0.25,0.8,0,98,COMPLETE
5801,5801,18394.5,2023-11-15 13:46:45.012105,2023-11-15 13:46:45.515515,0 days 00:00:00.503410,0.8,10,1.25,0.8,11,96,COMPLETE
5802,5802,16340.25,2023-11-15 13:46:45.517606,2023-11-15 13:46:46.036083,0 days 00:00:00.518477,0.2,10,1.25,0.8,23,99,COMPLETE
5803,5803,18212.0,2023-11-15 13:46:46.038112,2023-11-15 13:46:46.543341,0 days 00:00:00.505229,0.8,10,0.5,0.8,9,98,COMPLETE
5804,5804,18304.25,2023-11-15 13:46:46.545643,2023-11-15 13:46:47.068634,0 days 00:00:00.522991,0.8,10,1.5,0.7000000000000001,4,100,COMPLETE
5805,5805,16940.25,2023-11-15 13:46:47.070666,2023-11-15 13:46:47.581244,0 days 00:00:00.510578,0.30000000000000004,10,1.25,0.8,17,94,COMPLETE
5806,5806,18218.0,2023-11-15 13:46:47.583336,2023-11-15 13:46:48.095361,0 days 00:00:00.512025,0.8,10,1.25,0.8,14,97,COMPLETE
5807,5807,17837.25,2023-11-15 13:46:48.097377,2023-11-15 13:46:48.605248,0 days 00:00:00.507871,0.8,10,1.25,0.8,19,95,COMPLETE
5808,5808,16374.25,2023-11-15 13:46:48.607330,2023-11-15 13:46:49.111739,0 days 00:00:00.504409,0.7000000000000001,20,1.75,0.8,6,66,COMPLETE
5809,5809,16291.0,2023-11-15 13:46:49.113856,2023-11-15 13:46:49.616301,0 days 00:00:00.502445,0.8,40,1.25,0.9,12,100,COMPLETE
5810,5810,18022.0,2023-11-15 13:46:49.618321,2023-11-15 13:46:50.125060,0 days 00:00:00.506739,0.8,10,1.0,0.8,21,98,COMPLETE
5811,5811,18394.5,2023-11-15 13:46:50.127510,2023-11-15 13:46:50.621888,0 days 00:00:00.494378,0.8,10,1.25,0.8,15,96,COMPLETE
5812,5812,18209.75,2023-11-15 13:46:50.624035,2023-11-15 13:46:51.142908,0 days 00:00:00.518873,0.8,10,1.5,0.8,2,99,COMPLETE
5813,5813,17559.25,2023-11-15 13:46:51.145348,2023-11-15 13:46:51.660093,0 days 00:00:00.514745,0.8,20,1.25,0.4,9,98,COMPLETE
5814,5814,18399.0,2023-11-15 13:46:51.662370,2023-11-15 13:46:52.166261,0 days 00:00:00.503891,0.8,10,1.25,0.8,17,100,COMPLETE
5815,5815,18207.75,2023-11-15 13:46:52.168590,2023-11-15 13:46:52.681887,0 days 00:00:00.513297,0.9,10,1.25,0.9,20,96,COMPLETE
5816,5816,18023.5,2023-11-15 13:46:52.684112,2023-11-15 13:46:53.182056,0 days 00:00:00.497944,0.8,10,1.25,0.8,12,98,COMPLETE
5817,5817,17855.5,2023-11-15 13:46:53.184113,2023-11-15 13:46:53.692648,0 days 00:00:00.508535,0.8,10,1.0,0.8,23,91,COMPLETE
5818,5818,18410.75,2023-11-15 13:46:53.695042,2023-11-15 13:46:54.204969,0 days 00:00:00.509927,0.8,10,1.25,0.8,15,94,COMPLETE
5819,5819,18305.75,2023-11-15 13:46:54.206985,2023-11-15 13:46:54.706463,0 days 00:00:00.499478,0.8,10,1.5,0.8,4,100,COMPLETE
5820,5820,18308.75,2023-11-15 13:46:54.708697,2023-11-15 13:46:55.214836,0 days 00:00:00.506139,0.8,10,1.25,0.7000000000000001,18,97,COMPLETE
5821,5821,18028.5,2023-11-15 13:46:55.216810,2023-11-15 13:46:55.728043,0 days 00:00:00.511233,0.8,10,1.25,0.30000000000000004,10,98,COMPLETE
5822,5822,18492.5,2023-11-15 13:46:55.730164,2023-11-15 13:46:56.221870,0 days 00:00:00.491706,0.8,10,1.25,0.8,6,100,COMPLETE
5823,5823,18594.75,2023-11-15 13:46:56.223988,2023-11-15 13:46:56.731141,0 days 00:00:00.507153,0.8,10,1.0,0.8,16,96,COMPLETE
5824,5824,17925.0,2023-11-15 13:46:56.733214,2023-11-15 13:46:57.252315,0 days 00:00:00.519101,0.8,20,1.5,0.8,8,98,COMPLETE
5825,5825,17837.25,2023-11-15 13:46:57.254352,2023-11-15 13:46:57.760280,0 days 00:00:00.505928,0.8,10,1.25,0.8,28,95,COMPLETE
5826,5826,18401.75,2023-11-15 13:46:57.763087,2023-11-15 13:46:58.266007,0 days 00:00:00.502920,0.7000000000000001,10,1.25,0.8,20,100,COMPLETE
5827,5827,18308.75,2023-11-15 13:46:58.268121,2023-11-15 13:46:58.780539,0 days 00:00:00.512418,0.8,10,1.25,0.7000000000000001,13,97,COMPLETE
5828,5828,13758.5,2023-11-15 13:46:58.782563,2023-11-15 13:46:59.304691,0 days 00:00:00.522128,0.8,80,1.25,0.8,18,93,COMPLETE
