,number,value,datetime_start,datetime_complete,duration,params_alpha,params_decay_interval,params_decay_rate,params_gamma,params_initialization,params_max_steps,state
9481,9481,16898.75,2023-11-15 13:08:56.880467,2023-11-15 13:08:57.738190,0 days 00:00:00.857723,0.8,20,3.0,0.9,72,76,COMPLETE
9482,9482,17116.5,2023-11-15 13:08:57.742220,2023-11-15 13:08:58.599665,0 days 00:00:00.857445,0.30000000000000004,10,2.75,0.9,16,71,COMPLETE
9483,9483,17383.0,2023-11-15 13:08:58.603018,2023-11-15 13:08:59.486051,0 days 00:00:00.883033,0.8,10,2.25,0.9,19,69,COMPLETE
9484,9484,17369.5,2023-11-15 13:08:59.488829,2023-11-15 13:09:00.361991,0 days 00:00:00.873162,0.8,10,3.0,0.9,21,73,COMPLETE
9485,9485,16719.5,2023-11-15 13:09:00.365654,2023-11-15 13:09:01.213247,0 days 00:00:00.847593,0.8,10,3.0,0.9,24,66,COMPLETE
9486,9486,17369.25,2023-11-15 13:09:01.216010,2023-11-15 13:09:02.086925,0 days 00:00:00.870915,0.8,10,3.0,0.9,11,79,COMPLETE
9487,9487,17828.0,2023-11-15 13:09:02.089664,2023-11-15 13:09:02.956514,0 days 00:00:00.866850,0.8,10,2.5,0.9,14,74,COMPLETE
9488,9488,16711.25,2023-11-15 13:09:02.959542,2023-11-15 13:09:03.841295,0 days 00:00:00.881753,0.8,10,3.0,0.9,18,62,COMPLETE
9489,9489,18012.75,2023-11-15 13:09:03.845056,2023-11-15 13:09:04.695535,0 days 00:00:00.850479,0.9,10,2.75,0.9,22,70,COMPLETE
9490,9490,16923.25,2023-11-15 13:09:04.698924,2023-11-15 13:09:05.640482,0 days 00:00:00.941558,0.8,10,3.0,0.9,47,76,COMPLETE
9491,9491,17368.0,2023-11-15 13:09:05.644406,2023-11-15 13:09:06.578280,0 days 00:00:00.933874,0.8,20,3.0,0.8,27,72,COMPLETE
9492,9492,17547.25,2023-11-15 13:09:06.581293,2023-11-15 13:09:07.475433,0 days 00:00:00.894140,0.8,10,2.75,0.9,16,68,COMPLETE
9493,9493,17217.25,2023-11-15 13:09:07.478891,2023-11-15 13:09:08.336287,0 days 00:00:00.857396,0.8,10,3.0,0.5,20,65,COMPLETE
9494,9494,17360.25,2023-11-15 13:09:08.339281,2023-11-15 13:09:09.198126,0 days 00:00:00.858845,0.8,10,3.0,0.9,25,78,COMPLETE
9495,9495,13502.25,2023-11-15 13:09:09.201534,2023-11-15 13:09:10.087557,0 days 00:00:00.886023,0.7000000000000001,60,3.0,0.9,17,71,COMPLETE
9496,9496,17920.75,2023-11-15 13:09:10.090696,2023-11-15 13:09:10.973826,0 days 00:00:00.883130,0.8,10,2.75,0.9,13,74,COMPLETE
9497,9497,17745.25,2023-11-15 13:09:10.977213,2023-11-15 13:09:11.839346,0 days 00:00:00.862133,0.9,10,3.0,0.9,23,68,COMPLETE
9498,9498,19260.75,2023-11-15 13:09:11.842336,2023-11-15 13:09:12.706291,0 days 00:00:00.863955,0.8,10,3.0,0.9,19,71,COMPLETE
9499,9499,16923.25,2023-11-15 13:09:12.709338,2023-11-15 13:09:13.585526,0 days 00:00:00.876188,0.8,10,3.0,0.9,21,76,COMPLETE
9500,9500,16467.75,2023-11-15 13:09:13.588907,2023-11-15 13:09:14.489762,0 days 00:00:00.900855,0.5,10,2.5,0.9,15,60,COMPLETE
9501,9501,16091.75,2023-11-15 13:09:14.493148,2023-11-15 13:09:15.349606,0 days 00:00:00.856458,0.8,20,2.75,0.9,18,66,COMPLETE
9502,9502,17833.75,2023-11-15 13:09:15.352294,2023-11-15 13:09:16.205597,0 days 00:00:00.853303,0.8,10,3.0,0.9,23,83,COMPLETE
9503,9503,17369.5,2023-11-15 13:09:16.208544,2023-11-15 13:09:17.053947,0 days 00:00:00.845403,0.8,10,3.0,0.9,20,73,COMPLETE
9504,9504,17115.5,2023-11-15 13:09:17.056913,2023-11-15 13:09:17.950457,0 days 00:00:00.893544,0.8,10,2.75,0.9,16,69,COMPLETE
9505,9505,16661.0,2023-11-15 13:09:17.953193,2023-11-15 13:09:18.799823,0 days 00:00:00.846630,0.8,10,3.0,0.8,25,64,COMPLETE
9506,9506,17833.0,2023-11-15 13:09:18.803266,2023-11-15 13:09:19.698597,0 days 00:00:00.895331,0.8,10,3.0,0.9,21,80,COMPLETE
9507,9507,19260.75,2023-11-15 13:09:19.702299,2023-11-15 13:09:20.745175,0 days 00:00:01.042876,0.8,10,3.0,0.9,18,71,COMPLETE
9508,9508,18682.0,2023-11-15 13:09:20.748541,2023-11-15 13:09:21.826234,0 days 00:00:01.077693,0.8,10,3.0,0.9,28,75,COMPLETE
9509,9509,17549.5,2023-11-15 13:09:21.829403,2023-11-15 13:09:22.673281,0 days 00:00:00.843878,0.7000000000000001,10,3.0,0.9,15,68,COMPLETE
9510,9510,14720.0,2023-11-15 13:09:22.677207,2023-11-15 13:09:23.545560,0 days 00:00:00.868353,0.8,40,2.75,0.9,11,73,COMPLETE
9511,9511,16280.75,2023-11-15 13:09:23.548392,2023-11-15 13:09:24.406058,0 days 00:00:00.857666,0.8,20,3.0,0.9,22,78,COMPLETE
9512,9512,17825.5,2023-11-15 13:09:24.409137,2023-11-15 13:09:25.285531,0 days 00:00:00.876394,0.8,10,3.0,0.9,19,70,COMPLETE
9513,9513,16543.25,2023-11-15 13:09:25.288274,2023-11-15 13:09:26.154903,0 days 00:00:00.866629,0.8,10,2.75,0.9,17,63,COMPLETE
9514,9514,16809.75,2023-11-15 13:09:26.157689,2023-11-15 13:09:27.026513,0 days 00:00:00.868824,0.9,10,3.0,0.8,24,66,COMPLETE
9515,9515,18682.0,2023-11-15 13:09:27.029851,2023-11-15 13:09:27.888757,0 days 00:00:00.858906,0.8,10,2.5,0.9,13,75,COMPLETE
9516,9516,18122.5,2023-11-15 13:09:27.891904,2023-11-15 13:09:28.764033,0 days 00:00:00.872129,0.8,10,3.0,0.9,21,72,COMPLETE
9517,9517,16802.75,2023-11-15 13:09:28.767211,2023-11-15 13:09:29.597580,0 days 00:00:00.830369,0.8,10,3.0,0.9,20,29,COMPLETE
9518,9518,17547.25,2023-11-15 13:09:29.601081,2023-11-15 13:09:30.461521,0 days 00:00:00.860440,0.8,10,3.0,0.9,17,68,COMPLETE
9519,9519,17825.5,2023-11-15 13:09:30.464415,2023-11-15 13:09:31.312007,0 days 00:00:00.847592,0.8,10,2.75,0.9,26,70,COMPLETE
9520,9520,18026.0,2023-11-15 13:09:31.315044,2023-11-15 13:09:32.200824,0 days 00:00:00.885780,0.8,10,3.0,0.9,23,77,COMPLETE
9521,9521,17188.25,2023-11-15 13:09:32.203680,2023-11-15 13:09:33.067150,0 days 00:00:00.863470,0.8,10,3.0,0.9,9,73,COMPLETE
9522,9522,16719.5,2023-11-15 13:09:33.069934,2023-11-15 13:09:33.924628,0 days 00:00:00.854694,0.8,10,2.75,0.9,15,66,COMPLETE
9523,9523,16619.0,2023-11-15 13:09:33.928611,2023-11-15 13:09:34.907911,0 days 00:00:00.979300,0.7000000000000001,20,3.0,0.9,19,69,COMPLETE
9524,9524,18682.0,2023-11-15 13:09:34.915559,2023-11-15 13:09:35.972342,0 days 00:00:01.056783,0.8,10,3.0,0.9,22,75,COMPLETE
9525,9525,19164.5,2023-11-15 13:09:35.975337,2023-11-15 13:09:37.012022,0 days 00:00:01.036685,0.8,10,2.25,0.8,13,71,COMPLETE
9526,9526,16928.25,2023-11-15 13:09:37.015481,2023-11-15 13:09:37.874139,0 days 00:00:00.858658,0.8,10,2.5,0.9,17,64,COMPLETE
9527,9527,17369.5,2023-11-15 13:09:37.877682,2023-11-15 13:09:38.749476,0 days 00:00:00.871794,0.8,10,3.0,0.9,20,73,COMPLETE
9528,9528,16619.5,2023-11-15 13:09:38.752226,2023-11-15 13:09:39.605079,0 days 00:00:00.852853,0.8,10,2.75,0.9,24,57,COMPLETE
9529,9529,17745.25,2023-11-15 13:09:39.608705,2023-11-15 13:09:40.503450,0 days 00:00:00.894745,0.9,10,3.0,0.9,18,68,COMPLETE
9530,9530,17833.0,2023-11-15 13:09:40.506435,2023-11-15 13:09:41.367409,0 days 00:00:00.860974,0.8,10,3.0,0.9,15,80,COMPLETE
9531,9531,16898.75,2023-11-15 13:09:41.370157,2023-11-15 13:09:42.238226,0 days 00:00:00.868069,0.8,20,2.75,0.9,29,76,COMPLETE
9532,9532,19260.75,2023-11-15 13:09:42.241760,2023-11-15 13:09:43.147148,0 days 00:00:00.905388,0.8,10,3.0,0.9,22,71,COMPLETE
9533,9533,17917.0,2023-11-15 13:09:43.151520,2023-11-15 13:09:44.058420,0 days 00:00:00.906900,0.8,10,3.0,0.9,20,67,COMPLETE
9534,9534,16714.0,2023-11-15 13:09:44.061844,2023-11-15 13:09:44.907971,0 days 00:00:00.846127,0.7000000000000001,10,3.0,0.9,26,62,COMPLETE
9535,9535,17369.5,2023-11-15 13:09:44.912163,2023-11-15 13:09:45.768910,0 days 00:00:00.856747,0.8,10,3.0,0.9,17,73,COMPLETE
9536,9536,17115.5,2023-11-15 13:09:45.771662,2023-11-15 13:09:46.617665,0 days 00:00:00.846003,0.8,10,2.75,0.9,19,69,COMPLETE
9537,9537,17546.25,2023-11-15 13:09:46.620600,2023-11-15 13:09:47.489523,0 days 00:00:00.868923,0.8,10,3.0,0.8,51,78,COMPLETE
9538,9538,17920.75,2023-11-15 13:09:47.492799,2023-11-15 13:09:48.353320,0 days 00:00:00.860521,0.8,10,3.0,0.9,34,74,COMPLETE
9539,9539,19260.75,2023-11-15 13:09:48.356207,2023-11-15 13:09:49.216564,0 days 00:00:00.860357,0.8,10,3.0,0.9,23,71,COMPLETE
9540,9540,17654.5,2023-11-15 13:09:49.219731,2023-11-15 13:09:50.181031,0 days 00:00:00.961300,0.8,10,2.75,0.9,16,65,COMPLETE
9541,9541,18584.25,2023-11-15 13:09:50.184392,2023-11-15 13:09:51.225831,0 days 00:00:01.041439,0.8,10,3.0,0.9,13,85,COMPLETE
9542,9542,16451.0,2023-11-15 13:09:51.230808,2023-11-15 13:09:52.253714,0 days 00:00:01.022906,0.9,20,3.0,0.7000000000000001,21,76,COMPLETE
9543,9543,17547.25,2023-11-15 13:09:52.257264,2023-11-15 13:09:53.117001,0 days 00:00:00.859737,0.8,10,3.0,0.9,18,68,COMPLETE
9544,9544,18215.25,2023-11-15 13:09:53.119866,2023-11-15 13:09:53.981882,0 days 00:00:00.862016,0.8,10,2.75,0.9,24,72,COMPLETE
9545,9545,17115.5,2023-11-15 13:09:53.985116,2023-11-15 13:09:54.834481,0 days 00:00:00.849365,0.8,10,3.0,0.9,20,69,COMPLETE
9546,9546,16719.5,2023-11-15 13:09:54.837327,2023-11-15 13:09:55.736291,0 days 00:00:00.898964,0.8,10,3.0,0.9,14,66,COMPLETE
9547,9547,17920.75,2023-11-15 13:09:55.739905,2023-11-15 13:09:56.599326,0 days 00:00:00.859421,0.8,10,2.75,0.9,27,74,COMPLETE
9548,9548,18017.0,2023-11-15 13:09:56.602251,2023-11-15 13:09:57.461563,0 days 00:00:00.859312,0.8,10,3.0,0.6,22,78,COMPLETE
9549,9549,16726.25,2023-11-15 13:09:57.464529,2023-11-15 13:09:58.338569,0 days 00:00:00.874040,0.8,10,3.0,0.9,16,61,COMPLETE
9550,9550,18392.25,2023-11-15 13:09:58.341354,2023-11-15 13:09:59.221696,0 days 00:00:00.880342,0.6,20,3.0,0.9,11,71,COMPLETE
9551,9551,18682.0,2023-11-15 13:09:59.224448,2023-11-15 13:10:00.063748,0 days 00:00:00.839300,0.8,10,2.5,0.9,19,75,COMPLETE
9552,9552,17014.0,2023-11-15 13:10:00.067285,2023-11-15 13:10:00.946961,0 days 00:00:00.879676,0.8,10,3.0,0.9,24,64,COMPLETE
9553,9553,18489.0,2023-11-15 13:10:00.949676,2023-11-15 13:10:01.804610,0 days 00:00:00.854934,0.7000000000000001,10,2.0,0.9,18,81,COMPLETE
9554,9554,17922.5,2023-11-15 13:10:01.807569,2023-11-15 13:10:02.687943,0 days 00:00:00.880374,0.8,10,2.75,0.8,21,70,COMPLETE
9555,9555,18972.75,2023-11-15 13:10:02.691062,2023-11-15 13:10:03.540150,0 days 00:00:00.849088,0.8,10,3.0,0.9,15,113,COMPLETE
9556,9556,17455.75,2023-11-15 13:10:03.544246,2023-11-15 13:10:04.394632,0 days 00:00:00.850386,0.9,10,3.0,0.9,25,67,COMPLETE
9557,9557,17369.5,2023-11-15 13:10:04.397804,2023-11-15 13:10:05.460168,0 days 00:00:01.062364,0.8,10,2.75,0.9,17,73,COMPLETE
9558,9558,17016.25,2023-11-15 13:10:05.464650,2023-11-15 13:10:06.453777,0 days 00:00:00.989127,0.8,10,3.0,0.9,32,76,COMPLETE
9559,9559,17829.75,2023-11-15 13:10:06.456777,2023-11-15 13:10:07.307017,0 days 00:00:00.850240,0.7000000000000001,10,3.0,0.9,20,70,COMPLETE
9560,9560,16278.75,2023-11-15 13:10:07.310558,2023-11-15 13:10:08.167972,0 days 00:00:00.857414,0.8,20,3.0,0.4,22,66,COMPLETE
9561,9561,18493.25,2023-11-15 13:10:08.171069,2023-11-15 13:10:09.015454,0 days 00:00:00.844385,0.8,10,2.5,0.9,15,72,COMPLETE
9562,9562,15271.5,2023-11-15 13:10:09.018334,2023-11-15 13:10:09.922387,0 days 00:00:00.904053,0.2,10,3.0,0.9,18,69,COMPLETE
9563,9563,17920.75,2023-11-15 13:10:09.925273,2023-11-15 13:10:10.804181,0 days 00:00:00.878908,0.8,10,2.75,0.9,12,74,COMPLETE
9564,9564,17360.25,2023-11-15 13:10:10.807079,2023-11-15 13:10:11.677771,0 days 00:00:00.870692,0.8,10,3.0,0.9,23,78,COMPLETE
9565,9565,13391.75,2023-11-15 13:10:11.681614,2023-11-15 13:10:12.571784,0 days 00:00:00.890170,0.8,80,2.75,0.9,20,67,COMPLETE
9566,9566,18122.5,2023-11-15 13:10:12.574633,2023-11-15 13:10:13.453194,0 days 00:00:00.878561,0.8,10,3.0,0.9,16,72,COMPLETE
9567,9567,16642.0,2023-11-15 13:10:13.455949,2023-11-15 13:10:14.320323,0 days 00:00:00.864374,0.8,10,3.0,0.8,26,63,COMPLETE
9568,9568,17271.75,2023-11-15 13:10:14.323259,2023-11-15 13:10:15.172996,0 days 00:00:00.849737,0.8,10,3.0,0.9,19,59,COMPLETE
9569,9569,17115.5,2023-11-15 13:10:15.176393,2023-11-15 13:10:16.031589,0 days 00:00:00.855196,0.8,10,3.0,0.9,2,69,COMPLETE
9570,9570,12488.5,2023-11-15 13:10:16.034446,2023-11-15 13:10:16.943953,0 days 00:00:00.909507,0.8,70,2.75,0.9,21,76,COMPLETE
9571,9571,16645.75,2023-11-15 13:10:16.947271,2023-11-15 13:10:17.805672,0 days 00:00:00.858401,0.9,10,3.0,0.9,14,73,COMPLETE
9572,9572,18392.25,2023-11-15 13:10:17.808704,2023-11-15 13:10:18.656853,0 days 00:00:00.848149,0.8,20,3.0,0.9,23,70,COMPLETE
9573,9573,18011.5,2023-11-15 13:10:18.661324,2023-11-15 13:10:19.643413,0 days 00:00:00.982089,0.8,10,3.0,0.8,18,67,COMPLETE
9574,9574,17833.0,2023-11-15 13:10:19.646891,2023-11-15 13:10:20.715634,0 days 00:00:01.068743,0.8,10,3.0,0.9,25,80,COMPLETE
9575,9575,18679.5,2023-11-15 13:10:20.719675,2023-11-15 13:10:21.745094,0 days 00:00:01.025419,0.7000000000000001,10,2.75,0.9,17,75,COMPLETE
9576,9576,17654.5,2023-11-15 13:10:21.747845,2023-11-15 13:10:22.625452,0 days 00:00:00.877607,0.8,10,3.0,0.9,21,65,COMPLETE
9577,9577,19260.75,2023-11-15 13:10:22.629372,2023-11-15 13:10:23.472206,0 days 00:00:00.842834,0.8,10,2.25,0.9,28,71,COMPLETE
9578,9578,18111.75,2023-11-15 13:10:23.475238,2023-11-15 13:10:24.341335,0 days 00:00:00.866097,0.8,10,3.0,0.9,37,102,COMPLETE
9579,9579,18026.25,2023-11-15 13:10:24.344487,2023-11-15 13:10:25.220368,0 days 00:00:00.875881,0.9,10,2.75,0.9,13,72,COMPLETE
9580,9580,18121.5,2023-11-15 13:10:25.223137,2023-11-15 13:10:26.092432,0 days 00:00:00.869295,0.8,10,3.0,0.9,19,77,COMPLETE
9581,9581,17547.25,2023-11-15 13:10:26.095734,2023-11-15 13:10:26.953029,0 days 00:00:00.857295,0.8,10,3.0,0.9,16,68,COMPLETE
9582,9582,15630.5,2023-11-15 13:10:26.957165,2023-11-15 13:10:27.819385,0 days 00:00:00.862220,0.8,20,2.5,0.9,22,63,COMPLETE
9583,9583,17369.5,2023-11-15 13:10:27.823383,2023-11-15 13:10:28.720452,0 days 00:00:00.897069,0.8,10,2.75,0.9,19,73,COMPLETE
9584,9584,17111.5,2023-11-15 13:10:28.723380,2023-11-15 13:10:29.589510,0 days 00:00:00.866130,0.7000000000000001,10,3.0,0.9,24,69,COMPLETE
9585,9585,18682.0,2023-11-15 13:10:29.592987,2023-11-15 13:10:30.449589,0 days 00:00:00.856602,0.8,10,3.0,0.9,9,75,COMPLETE
9586,9586,19260.75,2023-11-15 13:10:30.452506,2023-11-15 13:10:31.295219,0 days 00:00:00.842713,0.8,10,3.0,0.9,15,71,COMPLETE
9587,9587,17642.5,2023-11-15 13:10:31.298755,2023-11-15 13:10:32.206167,0 days 00:00:00.907412,0.8,10,3.0,0.9,21,82,COMPLETE
9588,9588,17031.75,2023-11-15 13:10:32.209132,2023-11-15 13:10:33.072348,0 days 00:00:00.863216,0.8,10,2.75,0.30000000000000004,17,65,COMPLETE
9589,9589,16437.0,2023-11-15 13:10:33.075352,2023-11-15 13:10:33.931005,0 days 00:00:00.855653,0.8,40,3.0,0.2,19,68,COMPLETE
9590,9590,17378.25,2023-11-15 13:10:33.933842,2023-11-15 13:10:34.931754,0 days 00:00:00.997912,0.8,10,1.25,0.8,23,77,COMPLETE
9591,9591,16967.75,2023-11-15 13:10:34.935284,2023-11-15 13:10:35.988322,0 days 00:00:01.053038,0.8,20,0.5,0.9,13,133,COMPLETE
9592,9592,17369.5,2023-11-15 13:10:35.991109,2023-11-15 13:10:37.008342,0 days 00:00:01.017233,0.8,10,3.0,0.9,17,73,COMPLETE
9593,9593,16447.5,2023-11-15 13:10:37.011858,2023-11-15 13:10:37.874382,0 days 00:00:00.862524,0.8,10,3.0,0.9,26,49,COMPLETE
9594,9594,19260.75,2023-11-15 13:10:37.877896,2023-11-15 13:10:38.745629,0 days 00:00:00.867733,0.8,10,2.75,0.9,20,71,COMPLETE
9595,9595,17109.5,2023-11-15 13:10:38.748802,2023-11-15 13:10:39.619075,0 days 00:00:00.870273,0.9,10,3.0,0.9,22,79,COMPLETE
9596,9596,16719.5,2023-11-15 13:10:39.621879,2023-11-15 13:10:40.493578,0 days 00:00:00.871699,0.8,10,3.0,0.9,15,66,COMPLETE
9597,9597,17828.0,2023-11-15 13:10:40.497068,2023-11-15 13:10:41.421719,0 days 00:00:00.924651,0.8,10,2.5,0.9,18,74,COMPLETE
9598,9598,17115.5,2023-11-15 13:10:41.424774,2023-11-15 13:10:42.373298,0 days 00:00:00.948524,0.8,10,3.0,0.9,11,69,COMPLETE
9599,9599,16632.75,2023-11-15 13:10:42.376989,2023-11-15 13:10:43.365616,0 days 00:00:00.988627,0.8,10,2.75,0.9,29,61,COMPLETE
9600,9600,17825.5,2023-11-15 13:10:43.370166,2023-11-15 13:10:44.339677,0 days 00:00:00.969511,0.8,10,3.0,0.9,25,70,COMPLETE
9601,9601,18679.5,2023-11-15 13:10:44.348497,2023-11-15 13:10:45.821054,0 days 00:00:01.472557,0.7000000000000001,10,3.0,0.9,20,75,COMPLETE
9602,9602,18299.75,2023-11-15 13:10:45.824890,2023-11-15 13:10:46.749147,0 days 00:00:00.924257,0.8,10,2.75,0.8,23,65,COMPLETE
9603,9603,16636.0,2023-11-15 13:10:46.752119,2023-11-15 13:10:47.650609,0 days 00:00:00.898490,0.8,20,3.0,0.9,17,73,COMPLETE
9604,9604,17547.25,2023-11-15 13:10:47.653514,2023-11-15 13:10:48.550727,0 days 00:00:00.897213,0.8,10,3.0,0.9,21,68,COMPLETE
9605,9605,17545.25,2023-11-15 13:10:48.553495,2023-11-15 13:10:49.604167,0 days 00:00:01.050672,0.8,10,2.75,0.9,14,78,COMPLETE
9606,9606,14317.5,2023-11-15 13:10:49.607680,2023-11-15 13:10:50.614205,0 days 00:00:01.006525,0.8,60,3.0,0.9,18,71,COMPLETE
9607,9607,18587.75,2023-11-15 13:10:50.616998,2023-11-15 13:10:51.497367,0 days 00:00:00.880369,0.6,10,3.0,0.9,16,75,COMPLETE
9608,9608,17917.0,2023-11-15 13:10:51.500530,2023-11-15 13:10:52.366022,0 days 00:00:00.865492,0.8,10,3.0,0.9,6,67,COMPLETE
9609,9609,16543.25,2023-11-15 13:10:52.368845,2023-11-15 13:10:53.244054,0 days 00:00:00.875209,0.8,10,3.0,0.9,22,63,COMPLETE
9610,9610,19260.75,2023-11-15 13:10:53.247093,2023-11-15 13:10:54.120563,0 days 00:00:00.873470,0.9,10,3.0,0.8,20,71,COMPLETE
9611,9611,13672.5,2023-11-15 13:10:54.123594,2023-11-15 13:10:54.992081,0 days 00:00:00.868487,0.8,50,2.75,0.9,27,73,COMPLETE
9612,9612,17382.5,2023-11-15 13:10:54.997011,2023-11-15 13:10:55.842878,0 days 00:00:00.845867,0.8,10,2.5,0.9,24,69,COMPLETE
9613,9613,16898.75,2023-11-15 13:10:55.846479,2023-11-15 13:10:56.693696,0 days 00:00:00.847217,0.8,20,3.0,0.9,19,76,COMPLETE
9614,9614,15210.25,2023-11-15 13:10:56.696957,2023-11-15 13:10:57.611633,0 days 00:00:00.914676,0.8,30,2.75,0.9,16,67,COMPLETE
9615,9615,17926.25,2023-11-15 13:10:57.614889,2023-11-15 13:10:58.490808,0 days 00:00:00.875919,0.8,10,2.25,0.9,13,80,COMPLETE
9616,9616,19260.75,2023-11-15 13:10:58.494877,2023-11-15 13:10:59.437282,0 days 00:00:00.942405,0.8,10,3.0,0.9,22,71,COMPLETE
9617,9617,17398.25,2023-11-15 13:10:59.440187,2023-11-15 13:11:00.414960,0 days 00:00:00.974773,0.7000000000000001,10,3.0,0.7000000000000001,25,65,COMPLETE
9618,9618,16901.0,2023-11-15 13:11:00.418761,2023-11-15 13:11:01.389627,0 days 00:00:00.970866,0.8,10,3.0,0.9,19,55,COMPLETE
9619,9619,17920.75,2023-11-15 13:11:01.392575,2023-11-15 13:11:02.329400,0 days 00:00:00.936825,0.8,10,3.0,0.9,15,74,COMPLETE
9620,9620,17115.5,2023-11-15 13:11:02.332415,2023-11-15 13:11:03.316681,0 days 00:00:00.984266,0.8,10,2.75,0.9,21,69,COMPLETE
9621,9621,18122.5,2023-11-15 13:11:03.320350,2023-11-15 13:11:04.970257,0 days 00:00:01.649907,0.8,10,3.0,0.9,17,72,COMPLETE
9622,9622,17360.25,2023-11-15 13:11:04.974592,2023-11-15 13:11:06.028706,0 days 00:00:01.054114,0.8,10,3.0,0.9,23,78,COMPLETE
9623,9623,16540.25,2023-11-15 13:11:06.031729,2023-11-15 13:11:07.231424,0 days 00:00:01.199695,0.9,10,3.0,0.9,31,62,COMPLETE
9624,9624,15820.5,2023-11-15 13:11:07.235045,2023-11-15 13:11:08.324574,0 days 00:00:01.089529,0.4,20,3.0,0.9,19,67,COMPLETE
9625,9625,17196.25,2023-11-15 13:11:08.328076,2023-11-15 13:11:09.400574,0 days 00:00:01.072498,0.8,10,2.75,0.9,12,76,COMPLETE
9626,9626,17825.5,2023-11-15 13:11:09.404026,2023-11-15 13:11:10.468333,0 days 00:00:01.064307,0.8,10,3.0,0.9,21,70,COMPLETE
9627,9627,17761.75,2023-11-15 13:11:10.471217,2023-11-15 13:11:11.389888,0 days 00:00:00.918671,0.7000000000000001,10,2.75,0.6,17,73,COMPLETE
9628,9628,17654.5,2023-11-15 13:11:11.393664,2023-11-15 13:11:12.243411,0 days 00:00:00.849747,0.8,10,3.0,0.9,25,65,COMPLETE
9629,9629,17825.5,2023-11-15 13:11:12.247047,2023-11-15 13:11:13.083968,0 days 00:00:00.836921,0.8,10,3.0,0.9,40,70,COMPLETE
9630,9630,18111.75,2023-11-15 13:11:13.086781,2023-11-15 13:11:13.968645,0 days 00:00:00.881864,0.5,10,3.0,0.9,14,83,COMPLETE
9631,9631,18682.0,2023-11-15 13:11:13.971682,2023-11-15 13:11:14.892002,0 days 00:00:00.920320,0.8,10,3.0,0.8,20,75,COMPLETE
9632,9632,17547.25,2023-11-15 13:11:14.895825,2023-11-15 13:11:15.842624,0 days 00:00:00.946799,0.8,10,2.75,0.9,23,68,COMPLETE
9633,9633,16636.0,2023-11-15 13:11:15.845723,2023-11-15 13:11:16.939518,0 days 00:00:01.093795,0.8,20,3.0,0.9,18,73,COMPLETE
9634,9634,17639.25,2023-11-15 13:11:16.944228,2023-11-15 13:11:18.621776,0 days 00:00:01.677548,0.9,10,3.0,0.9,28,78,COMPLETE
9635,9635,10060.75,2023-11-15 13:11:18.636137,2023-11-15 13:11:20.366864,0 days 00:00:01.730727,0.8,100,2.5,0.9,59,71,COMPLETE
9636,9636,16731.75,2023-11-15 13:11:20.371043,2023-11-15 13:11:21.904577,0 days 00:00:01.533534,0.8,10,2.0,0.9,16,66,COMPLETE
9637,9637,17920.75,2023-11-15 13:11:21.907675,2023-11-15 13:11:23.436307,0 days 00:00:01.528632,0.8,10,2.75,0.9,21,74,COMPLETE
9638,9638,16484.75,2023-11-15 13:11:23.439644,2023-11-15 13:11:24.545474,0 days 00:00:01.105830,0.30000000000000004,10,3.0,0.9,18,68,COMPLETE
9639,9639,18396.75,2023-11-15 13:11:24.550888,2023-11-15 13:11:25.833761,0 days 00:00:01.282873,0.8,10,1.0,0.9,24,71,COMPLETE
9640,9640,16487.75,2023-11-15 13:11:25.850889,2023-11-15 13:11:27.091766,0 days 00:00:01.240877,0.8,10,3.0,0.5,85,64,COMPLETE
9641,9641,17018.75,2023-11-15 13:11:27.097694,2023-11-15 13:11:28.343415,0 days 00:00:01.245721,0.8,10,0.75,0.9,11,60,COMPLETE
9642,9642,17185.5,2023-11-15 13:11:28.347922,2023-11-15 13:11:29.491324,0 days 00:00:01.143402,0.8,20,3.0,0.9,15,77,COMPLETE
9643,9643,17369.5,2023-11-15 13:11:29.495191,2023-11-15 13:11:30.558550,0 days 00:00:01.063359,0.8,10,2.75,0.9,19,73,COMPLETE
9644,9644,17115.5,2023-11-15 13:11:30.562496,2023-11-15 13:11:31.515019,0 days 00:00:00.952523,0.8,10,3.0,0.9,22,69,COMPLETE
9645,9645,17016.25,2023-11-15 13:11:31.518614,2023-11-15 13:11:32.454410,0 days 00:00:00.935796,0.8,10,3.0,0.9,26,76,COMPLETE
9646,9646,18491.25,2023-11-15 13:11:32.457333,2023-11-15 13:11:33.604729,0 days 00:00:01.147396,0.7000000000000001,10,3.0,0.8,14,80,COMPLETE
9647,9647,17825.5,2023-11-15 13:11:33.638347,2023-11-15 13:11:35.009762,0 days 00:00:01.371415,0.8,10,3.0,0.9,20,70,COMPLETE
9648,9648,16719.5,2023-11-15 13:11:35.015415,2023-11-15 13:11:36.265591,0 days 00:00:01.250176,0.8,10,2.75,0.9,17,66,COMPLETE
9649,9649,17186.0,2023-11-15 13:11:36.269371,2023-11-15 13:11:37.576672,0 days 00:00:01.307301,0.8,10,3.0,0.9,23,73,COMPLETE
9650,9650,16899.25,2023-11-15 13:11:37.582186,2023-11-15 13:11:38.585105,0 days 00:00:01.002919,0.9,10,2.75,0.9,20,63,COMPLETE
9651,9651,17115.5,2023-11-15 13:11:38.588310,2023-11-15 13:11:39.604380,0 days 00:00:01.016070,0.8,10,3.0,0.9,16,69,COMPLETE
