,value,max_episodes,gamma,alpha,initialization,decay_rate,decay_interval
5682,100.0,954,0.7000000000000001,0.8,36,1.0,71
5683,100.0,754,0.9,0.1,76,1.75,61
5684,100.0,721,0.2,0.7000000000000001,46,2.0,51
5685,-100.0,133,0.30000000000000004,0.30000000000000004,97,3.0,71
5686,100.0,558,0.7000000000000001,0.9,50,1.25,31
5687,100.0,100,0.5,0.4,19,1.5,61
5688,100.0,230,0.30000000000000004,0.9,40,2.5,71
5689,100.0,428,0.4,0.5,66,0.25,91
5690,100.0,599,0.1,0.2,69,2.75,1
5691,100.0,342,0.5,0.8,10,2.25,61
5692,100.0,681,0.6,0.6,26,3.0,81
5693,100.0,878,0.2,0.30000000000000004,13,2.0,51
5694,100.0,405,0.9,0.1,4,1.0,71
5695,100.0,915,0.30000000000000004,0.8,78,2.75,31
5696,100.0,772,0.5,0.9,73,1.75,81
5697,100.0,271,0.4,0.2,30,2.25,41
5698,100.0,842,0.5,0.7000000000000001,21,1.5,61
5699,100.0,1000,0.8,0.5,58,2.5,11
5700,100.0,619,0.30000000000000004,0.9,43,3.0,21
5701,100.0,578,0.7000000000000001,0.6,16,1.75,71
5702,100.0,505,0.1,0.8,49,2.5,91
5703,100.0,477,0.4,0.1,100,3.0,61
5704,100.0,658,0.6,0.9,23,2.0,51
5705,100.0,970,0.2,0.30000000000000004,81,1.25,81
5706,100.0,687,0.4,0.2,9,2.75,41
5707,100.0,738,0.6,0.7000000000000001,28,1.5,71
5708,100.0,641,0.8,0.4,95,1.0,61
5709,100.0,566,0.30000000000000004,0.9,45,2.25,71
5710,100.0,716,0.7000000000000001,0.6,32,0.75,51
5711,100.0,799,0.5,0.8,12,3.0,71
5712,100.0,378,0.2,0.1,52,0.5,61
5713,0.0,603,0.9,0.7000000000000001,17,2.75,91
5714,100.0,322,0.4,0.9,48,2.5,51
5715,100.0,892,0.1,0.8,8,3.0,31
5716,100.0,529,0.5,0.30000000000000004,39,2.25,1
5717,100.0,294,0.30000000000000004,0.2,35,1.75,81
5718,100.0,827,0.5,0.6,89,1.25,41
5719,100.0,633,0.6,0.9,19,1.5,71
5720,100.0,672,0.4,0.5,15,2.5,61
5721,100.0,704,0.2,0.7000000000000001,61,2.0,91
5722,100.0,854,0.30000000000000004,0.8,76,2.75,51
5723,100.0,758,0.7000000000000001,0.4,26,1.0,81
5724,100.0,567,0.9,0.9,84,2.25,71
5725,100.0,942,0.1,0.1,11,1.75,11
5726,100.0,545,0.5,0.8,22,3.0,61
5727,100.0,728,0.6,0.6,2,2.75,71
5728,100.0,981,0.4,0.7000000000000001,42,3.0,41
5729,100.0,589,0.30000000000000004,0.2,14,1.5,61
5730,100.0,780,0.2,0.9,37,2.5,71
5731,100.0,748,0.4,0.30000000000000004,92,1.0,81
5732,100.0,656,0.30000000000000004,0.4,73,2.0,61
5733,100.0,519,0.5,0.9,98,3.0,51
5734,100.0,694,0.6,0.2,64,1.75,91
5735,100.0,252,0.8,0.5,70,2.25,71
5736,100.0,871,0.7000000000000001,0.6,31,1.75,21
5737,100.0,609,0.2,0.7000000000000001,46,2.5,51
5738,100.0,356,0.5,0.8,5,1.5,81
5739,100.0,808,0.1,0.9,78,2.25,61
5740,100.0,451,0.30000000000000004,0.1,17,2.75,41
5741,100.0,170,0.4,0.8,51,1.25,31
5742,100.0,957,0.5,0.2,86,3.0,71
5743,100.0,835,0.6,0.9,24,2.0,91
5744,-100.0,212,0.4,0.30000000000000004,56,2.75,61
5745,100.0,554,0.9,0.6,44,2.5,71
5746,100.0,617,0.7000000000000001,0.8,20,3.0,51
5747,100.0,677,0.30000000000000004,0.7000000000000001,29,0.75,61
5748,100.0,918,0.2,0.4,7,1.75,11
5749,-100.0,137,0.6,0.1,48,0.25,81
5750,100.0,589,0.1,0.5,34,2.25,1
5751,100.0,341,0.5,0.9,13,1.25,71
5752,100.0,640,0.30000000000000004,0.6,82,1.75,41
5753,100.0,705,0.4,0.2,75,2.75,51
5754,100.0,788,0.5,0.8,40,1.5,71
5755,100.0,734,0.5,0.7000000000000001,72,1.0,91
5756,100.0,770,0.7000000000000001,0.30000000000000004,54,2.0,61
5757,100.0,851,0.30000000000000004,0.9,11,2.5,31
5758,100.0,537,0.2,0.9,67,3.0,71
5759,100.0,304,0.4,0.5,94,2.25,81
5760,100.0,902,0.1,0.1,37,0.5,51
5761,100.0,719,0.9,0.6,15,1.75,61
5762,100.0,825,0.6,0.7000000000000001,25,2.5,81
5763,100.0,576,0.5,0.8,80,3.0,71
5764,100.0,651,0.7000000000000001,0.4,33,2.0,61
5765,100.0,122,0.2,0.30000000000000004,96,2.75,41
5766,100.0,420,0.8,0.2,21,1.5,51
5767,100.0,1000,0.4,0.9,18,1.25,71
5768,100.0,750,0.30000000000000004,0.8,46,2.25,91
5769,100.0,505,0.6,0.7000000000000001,29,3.0,21
5770,100.0,680,0.5,0.9,27,1.0,61
5771,100.0,470,0.1,0.2,41,1.75,81
5772,100.0,628,0.30000000000000004,0.6,31,2.75,51
5773,100.0,871,0.2,0.1,50,2.5,71
5774,100.0,324,0.6,0.8,59,3.0,61
5775,100.0,970,0.4,0.4,12,1.5,1
5776,100.0,374,0.5,0.9,8,2.0,41
5777,100.0,397,0.30000000000000004,0.7000000000000001,10,2.75,11
5778,100.0,566,0.7000000000000001,0.5,62,2.25,71
5779,0.0,663,0.4,0.8,44,0.75,61
5780,100.0,937,0.8,0.9,14,1.75,91
5781,100.0,701,0.9,0.2,23,1.0,71
5782,100.0,546,0.5,0.1,78,2.5,81
5783,100.0,192,0.1,0.30000000000000004,65,3.0,51
5784,100.0,156,0.2,0.6,17,2.25,41
5785,100.0,798,0.4,0.9,48,1.25,31
5786,100.0,769,0.30000000000000004,0.8,0,1.5,61
5787,100.0,607,0.5,0.7000000000000001,69,2.0,71
5788,100.0,882,0.7000000000000001,0.9,73,2.75,61
5789,100.0,590,0.6,0.2,75,1.75,51
5790,100.0,816,0.2,0.30000000000000004,35,3.0,81
5791,100.0,519,0.4,0.4,89,2.5,91
5792,100.0,725,0.5,0.6,57,2.75,31
5793,100.0,282,0.30000000000000004,0.5,52,1.0,71
5794,100.0,983,0.9,0.1,3,3.0,21
5795,100.0,852,0.1,0.9,39,2.25,71
5796,100.0,750,0.7000000000000001,0.8,20,1.5,81
5797,100.0,673,0.6,0.7000000000000001,13,2.5,41
5798,100.0,442,0.30000000000000004,0.2,43,2.0,61
5799,100.0,493,0.2,0.9,100,3.0,1
5800,100.0,645,0.4,0.5,6,1.25,51
5801,100.0,694,0.5,0.6,27,1.75,71
5802,100.0,569,0.5,0.8,46,2.25,61
5803,100.0,339,0.4,0.30000000000000004,32,1.75,91
5804,100.0,621,0.1,0.9,16,2.75,51
5805,100.0,228,0.30000000000000004,0.4,10,1.5,81
5806,100.0,741,0.2,0.2,93,2.0,71
5807,100.0,716,0.6,0.1,22,2.5,71
5808,100.0,782,0.8,0.7000000000000001,25,0.75,61
5809,100.0,895,0.30000000000000004,0.8,79,1.0,41
5810,100.0,537,0.5,0.6,86,3.0,81
5811,100.0,585,0.6,0.7000000000000001,82,2.5,61
5812,100.0,955,0.9,0.9,50,2.75,91
5813,100.0,262,0.4,0.8,77,2.25,71
5814,100.0,762,0.7000000000000001,0.9,41,1.75,31
5815,100.0,300,0.4,0.6,71,1.25,51
5816,100.0,357,0.5,0.8,37,3.0,61
5817,-100.0,837,0.2,0.30000000000000004,18,0.25,71
5818,100.0,658,0.1,0.2,14,1.5,81
5819,100.0,116,0.30000000000000004,0.9,55,2.75,51
5820,100.0,554,0.7000000000000001,0.4,53,2.0,21
5821,100.0,867,0.30000000000000004,0.1,29,3.0,1
5822,100.0,691,0.5,0.5,11,2.5,41
5823,100.0,810,0.4,0.7000000000000001,9,1.75,11
5824,100.0,636,0.2,0.9,47,2.25,61
5825,100.0,913,0.6,0.8,74,2.75,71
5826,0.0,606,0.1,0.2,34,0.5,91
5827,100.0,317,0.30000000000000004,0.6,67,1.0,51
5828,100.0,986,0.5,0.1,96,2.25,71
5829,100.0,736,0.6,0.4,91,3.0,61
5830,100.0,669,0.9,0.9,60,1.75,41
5831,100.0,717,0.8,0.7000000000000001,44,2.0,71
5832,100.0,392,0.30000000000000004,0.8,13,1.25,81
5833,100.0,526,0.7000000000000001,0.30000000000000004,19,2.5,51
5834,100.0,481,0.5,0.9,49,1.5,61
5835,0.0,792,0.4,0.5,16,1.0,71
5836,100.0,572,0.1,0.6,76,2.75,31
5837,100.0,930,0.2,0.7000000000000001,25,3.0,91
5838,100.0,854,0.5,0.2,23,2.5,81
5839,100.0,593,0.4,0.1,84,2.0,61
5840,100.0,183,0.7000000000000001,0.8,64,2.25,41
5841,100.0,552,0.6,0.9,98,1.75,11
5842,100.0,686,0.4,0.9,32,3.0,71
5843,0.0,764,0.2,0.30000000000000004,38,0.75,51
5844,100.0,619,0.30000000000000004,0.6,80,2.75,21
5845,100.0,826,0.5,0.7000000000000001,88,1.75,71
5846,100.0,963,0.9,0.8,42,1.5,81
5847,100.0,648,0.6,0.5,4,3.0,61
5848,100.0,708,0.1,0.2,21,2.75,91
5849,100.0,147,0.5,0.4,30,2.25,51
5850,100.0,509,0.4,0.30000000000000004,8,2.5,71
5851,0.0,878,0.30000000000000004,0.9,12,1.0,61
5852,100.0,420,0.5,0.8,27,1.25,81
5853,100.0,370,0.30000000000000004,0.1,45,0.5,61
5854,100.0,748,0.7000000000000001,0.2,70,3.0,31
5855,100.0,632,0.2,0.7000000000000001,16,2.0,41
5856,100.0,1000,0.4,0.9,35,1.75,71
5857,0.0,729,0.6,0.6,51,1.5,71
5858,100.0,672,0.2,0.4,14,2.5,1
5859,100.0,325,0.9,0.1,58,2.25,91
5860,0.0,840,0.1,0.8,6,0.75,51
5861,100.0,778,0.5,0.9,72,3.0,61
5862,100.0,576,0.7000000000000001,0.7000000000000001,62,0.25,71
5863,100.0,241,0.30000000000000004,0.30000000000000004,47,2.75,61
5864,100.0,341,0.8,0.5,19,2.5,51
5865,100.0,657,0.4,0.8,40,1.5,11
5866,100.0,801,0.5,0.2,75,2.75,41
5867,100.0,465,0.2,0.9,11,1.0,81
5868,100.0,602,0.6,0.6,33,1.75,81
5869,100.0,542,0.4,0.7000000000000001,2,2.25,71
5870,100.0,169,0.30000000000000004,0.9,49,3.0,61
5871,100.0,889,0.5,0.6,28,2.0,51
5872,100.0,564,0.7000000000000001,0.8,24,1.25,91
5873,-100.0,695,0.30000000000000004,0.1,77,2.25,71
5874,100.0,863,0.1,0.4,44,1.75,21
5875,100.0,406,0.4,0.2,68,2.5,61
5876,100.0,938,0.5,0.9,53,2.75,1
5877,100.0,132,0.2,0.30000000000000004,15,1.0,71
5878,100.0,271,0.6,0.8,37,1.5,51
5879,100.0,528,0.9,0.5,82,3.0,81
5880,100.0,434,0.5,0.9,22,1.75,41
5881,100.0,824,0.7000000000000001,0.1,17,3.0,31
5882,100.0,755,0.4,0.7000000000000001,9,2.0,61
5883,100.0,712,0.30000000000000004,0.2,31,2.5,91
5884,100.0,967,0.1,0.6,94,2.75,71
5885,100.0,594,0.6,0.9,12,1.25,41
5886,100.0,732,0.2,0.8,87,2.25,71
5887,100.0,623,0.5,0.4,35,1.5,51
5888,100.0,208,0.30000000000000004,0.7000000000000001,55,3.0,61
5889,100.0,903,0.4,0.6,98,2.0,91
5890,100.0,677,0.8,0.9,26,1.75,81
5891,-100.0,561,0.5,0.8,74,0.75,71
5892,100.0,308,0.2,0.2,42,2.5,31
5893,100.0,641,0.9,0.5,79,2.75,61
5894,100.0,784,0.6,0.30000000000000004,47,2.25,51
5895,100.0,381,0.30000000000000004,0.7000000000000001,90,3.0,81
5896,100.0,984,0.4,0.9,18,1.5,11
5897,-100.0,117,0.8,0.8,7,1.0,71
5898,100.0,356,0.7000000000000001,0.1,51,2.5,61
5899,100.0,816,0.1,0.30000000000000004,13,2.0,71
5900,100.0,842,0.30000000000000004,0.2,66,3.0,41
5901,100.0,660,0.5,0.5,29,1.75,81
5902,100.0,291,0.4,0.6,72,2.75,51
5903,100.0,581,0.6,0.9,39,2.25,61
5904,0.0,759,0.2,0.7000000000000001,10,3.0,91
5905,100.0,688,0.7000000000000001,0.8,20,1.25,71
5906,100.0,101,0.1,0.9,14,2.5,1
5907,100.0,507,0.5,0.4,100,2.75,21
5908,100.0,950,0.30000000000000004,0.6,60,1.75,71
5909,100.0,610,0.4,0.1,45,1.0,41
5910,100.0,733,0.5,0.2,92,1.5,61
5911,100.0,712,0.2,0.9,77,2.0,51
5912,100.0,488,0.6,0.7000000000000001,49,2.25,81
5913,0.0,538,0.9,0.9,0,1.75,71
5914,100.0,864,0.30000000000000004,0.8,33,2.5,51
5915,0.0,925,0.4,0.30000000000000004,70,0.5,61
5916,100.0,804,0.5,0.8,84,1.25,61
5917,100.0,549,0.1,0.4,23,3.0,41
5918,0.0,650,0.7000000000000001,0.6,15,2.25,91
5919,100.0,339,0.4,0.2,5,2.0,71
5920,100.0,770,0.7000000000000001,0.5,96,2.75,81
5921,100.0,746,0.6,0.1,57,3.0,11
5922,100.0,676,0.30000000000000004,0.9,63,1.0,31
5923,100.0,627,0.5,0.7000000000000001,42,0.75,61
5924,100.0,577,0.2,0.9,37,1.75,51
5925,100.0,700,0.4,0.30000000000000004,26,1.5,71
5926,0.0,158,0.5,0.8,21,2.5,91
5927,100.0,460,0.30000000000000004,0.4,12,2.75,31
5928,100.0,519,0.2,0.2,80,2.25,1
5929,100.0,595,0.9,0.8,30,3.0,61
5930,100.0,315,0.8,0.7000000000000001,9,2.5,81
5931,100.0,983,0.6,0.6,46,1.75,71
5932,100.0,788,0.1,0.1,18,3.0,61
5933,100.0,880,0.30000000000000004,0.9,53,2.75,71
5934,100.0,558,0.4,0.7000000000000001,32,0.25,51
5935,100.0,843,0.5,0.5,48,1.25,41
5936,100.0,651,0.7000000000000001,0.9,74,1.5,21
5937,100.0,725,0.5,0.2,24,2.0,91
5938,100.0,910,0.6,0.9,28,2.25,61
5939,-100.0,249,0.2,0.1,35,2.5,71
5940,100.0,690,0.4,0.4,16,1.0,51
5941,100.0,632,0.9,0.8,43,1.75,81
5942,100.0,604,0.1,0.6,40,1.5,71
5943,100.0,374,0.30000000000000004,0.30000000000000004,76,3.0,81
5944,100.0,404,0.5,0.8,10,2.75,51
5945,100.0,772,0.30000000000000004,0.5,65,2.0,41
5946,100.0,969,0.2,0.9,19,2.25,61
5947,100.0,743,0.4,0.6,14,3.0,71
5948,100.0,664,0.5,0.2,51,2.5,61
5949,100.0,182,0.6,0.7000000000000001,7,1.0,41
5950,0.0,824,0.7000000000000001,0.8,82,1.75,91
5951,100.0,862,0.30000000000000004,0.9,78,2.75,81
5952,100.0,710,0.1,0.30000000000000004,69,3.0,51
5953,100.0,579,0.4,0.1,12,2.25,71
5954,100.0,330,0.2,0.8,21,1.75,71
5955,100.0,350,0.6,0.4,61,1.5,61
5956,100.0,545,0.5,0.7000000000000001,45,1.25,31
5957,100.0,808,0.9,0.9,17,2.5,11
5958,100.0,138,0.4,0.6,25,2.0,1
5959,100.0,951,0.8,0.7000000000000001,72,3.0,81
5960,100.0,619,0.7000000000000001,0.2,86,2.75,71
5961,100.0,528,0.30000000000000004,0.9,36,0.75,61
5962,100.0,223,0.1,0.2,3,1.5,21
5963,100.0,679,0.5,0.30000000000000004,39,2.25,51
5964,0.0,567,0.4,0.8,30,2.75,91
5965,100.0,885,0.6,0.1,55,2.5,71
5966,100.0,848,0.30000000000000004,0.9,95,1.75,61
5967,100.0,199,0.5,0.5,47,3.0,51
5968,100.0,279,0.2,0.9,49,1.0,71
5969,100.0,727,0.7000000000000001,0.4,33,0.5,41
5970,100.0,441,0.6,0.6,74,1.25,91
5971,100.0,487,0.1,0.8,27,2.25,61
5972,100.0,642,0.30000000000000004,0.7000000000000001,15,1.75,81
5973,100.0,753,0.8,0.1,22,2.0,71
5974,100.0,787,0.5,0.30000000000000004,11,2.75,81
5975,100.0,705,0.4,0.2,43,2.5,31
5976,100.0,612,0.2,0.9,67,3.0,61
5977,100.0,981,0.5,0.7000000000000001,98,2.25,51
5978,100.0,660,0.7000000000000001,0.8,31,3.0,11
5979,100.0,896,0.4,0.5,7,1.0,71
5980,-100.0,555,0.9,0.9,41,0.75,41
5981,100.0,1000,0.2,0.6,93,1.75,61
5982,100.0,512,0.30000000000000004,0.4,13,1.5,91
5983,100.0,693,0.6,0.2,76,2.75,71
5984,100.0,596,0.5,0.8,89,2.0,51
5985,100.0,303,0.4,0.9,58,2.5,21
5986,100.0,836,0.1,0.6,80,3.0,1
5987,100.0,765,0.5,0.8,20,1.5,61
5988,100.0,802,0.30000000000000004,0.7000000000000001,51,1.75,81
5989,100.0,384,0.2,0.2,9,2.25,41
5990,100.0,359,0.6,0.1,23,1.25,31
5991,100.0,735,0.7000000000000001,0.30000000000000004,38,2.75,71
5992,100.0,533,0.4,0.9,28,2.5,71
5993,100.0,675,0.30000000000000004,0.5,17,0.5,51
5994,100.0,927,0.5,0.7000000000000001,71,2.75,61
5995,100.0,583,0.8,0.4,4,3.0,71
5996,100.0,863,0.1,0.9,46,2.0,61
5997,100.0,717,0.4,0.1,35,2.0,81
5998,-100.0,117,0.9,0.8,53,3.0,91
5999,100.0,425,0.2,0.6,15,1.0,51
6000,100.0,775,0.5,0.9,84,2.25,71
6001,100.0,643,0.30000000000000004,0.30000000000000004,12,2.5,41
6002,100.0,560,0.6,0.2,49,1.25,81
6003,100.0,328,0.7000000000000001,0.8,44,1.75,61
6004,100.0,825,0.5,0.6,63,3.0,71
6005,-100.0,590,0.4,0.8,25,0.25,51
6006,100.0,617,0.2,0.9,78,1.5,61
6007,100.0,752,0.30000000000000004,0.7000000000000001,32,2.5,31
6008,100.0,968,0.5,0.5,19,1.75,91
6009,-100.0,159,0.6,0.1,74,2.75,81
6010,100.0,946,0.1,0.2,91,2.25,71
6011,100.0,499,0.30000000000000004,0.4,10,1.5,41
6012,100.0,540,0.9,0.9,14,3.0,71
6013,100.0,662,0.4,0.30000000000000004,56,1.0,61
6014,100.0,843,0.7000000000000001,0.6,1,2.5,21
6015,100.0,701,0.2,0.7000000000000001,96,1.75,51
6016,100.0,632,0.30000000000000004,0.9,68,3.0,91
6017,100.0,877,0.5,0.8,100,2.75,1
6018,100.0,450,0.1,0.1,17,2.0,71
6019,100.0,794,0.6,0.6,6,2.25,11
6020,100.0,265,0.4,0.2,81,3.0,61
6021,100.0,678,0.4,0.7000000000000001,47,1.25,81
6022,100.0,743,0.8,0.30000000000000004,37,0.75,41
6023,100.0,566,0.5,0.9,26,2.75,51
6024,100.0,892,0.2,0.8,60,1.75,61
6025,100.0,714,0.30000000000000004,0.5,23,1.5,71
6026,100.0,286,0.5,0.9,29,2.25,61
6027,100.0,582,0.7000000000000001,0.8,41,1.0,71
6028,100.0,409,0.9,0.4,12,2.5,81
6029,100.0,237,0.1,0.7000000000000001,8,3.0,51
6030,100.0,762,0.6,0.2,34,2.5,71
6031,100.0,134,0.4,0.9,87,2.0,51
6032,100.0,342,0.30000000000000004,0.6,65,2.75,91
6033,100.0,521,0.2,0.7000000000000001,45,2.25,61
6034,100.0,920,0.7000000000000001,0.1,72,1.75,41
6035,100.0,688,0.4,0.4,76,3.0,31
6036,100.0,854,0.5,0.8,16,1.5,11
6037,-100.0,100,0.30000000000000004,0.30000000000000004,51,1.0,71
6038,100.0,604,0.6,0.9,31,1.25,81
6039,100.0,984,0.6,0.5,21,2.75,61
6040,100.0,823,0.5,0.2,49,2.5,91
6041,100.0,729,0.9,0.1,43,2.25,71
6042,100.0,651,0.7000000000000001,0.9,54,2.0,21
6043,100.0,552,0.1,0.6,79,1.75,41
6044,100.0,1000,0.4,0.8,14,2.75,61
6045,100.0,321,0.2,0.9,69,3.0,81
6046,100.0,624,0.30000000000000004,0.7000000000000001,19,0.75,51
6047,100.0,367,0.5,0.30000000000000004,10,1.5,1
6048,100.0,959,0.30000000000000004,0.2,24,1.75,61
6049,100.0,775,0.5,0.8,93,2.5,71
6050,100.0,665,0.2,0.4,39,2.0,51
6051,100.0,470,0.4,0.5,34,3.0,71
6052,100.0,303,0.6,0.1,27,2.25,91
6053,0.0,577,0.1,0.9,62,1.0,81
6054,100.0,873,0.5,0.6,98,1.25,41
6055,100.0,804,0.8,0.8,74,2.75,61
6056,100.0,742,0.4,0.7000000000000001,83,0.5,71
6057,100.0,697,0.7000000000000001,0.6,12,3.0,51
6058,100.0,907,0.30000000000000004,0.9,47,2.5,81
6059,100.0,611,0.6,0.30000000000000004,5,1.75,31
6060,100.0,713,0.5,0.8,16,2.0,71
6061,100.0,498,0.30000000000000004,0.2,57,1.5,61
6062,0.0,634,0.1,0.9,2,2.75,91
6063,100.0,535,0.4,0.7000000000000001,36,2.25,51
6064,100.0,677,0.9,0.8,29,3.0,61
6065,100.0,197,0.2,0.5,31,1.75,71
6066,100.0,395,0.5,0.2,14,1.25,61
6067,100.0,791,0.7000000000000001,0.4,77,2.5,81
6068,-100.0,180,0.2,0.1,90,2.25,41
6069,100.0,760,0.6,0.6,52,1.0,71
6070,100.0,591,0.30000000000000004,0.9,18,3.0,1
6071,100.0,221,0.4,0.9,41,2.0,21
6072,100.0,556,0.5,0.7000000000000001,44,2.75,11
6073,100.0,935,0.8,0.2,9,1.75,51
6074,100.0,850,0.2,0.30000000000000004,70,2.5,71
6075,100.0,723,0.9,0.8,22,0.25,31
6076,100.0,643,0.30000000000000004,0.1,49,1.5,91
6077,100.0,349,0.7000000000000001,0.9,33,3.0,81
6078,100.0,826,0.1,0.6,72,2.25,61
6079,100.0,666,0.5,0.8,38,2.75,41
6080,100.0,149,0.4,0.7000000000000001,11,1.75,61
6081,100.0,565,0.6,0.9,66,2.5,71
6082,100.0,743,0.4,0.2,27,0.75,71
6083,100.0,975,0.5,0.5,95,1.0,51
6084,100.0,515,0.2,0.4,25,1.5,61
6085,100.0,810,0.30000000000000004,0.30000000000000004,46,2.0,81
6086,100.0,686,0.1,0.6,81,3.0,51
6087,0.0,255,0.6,0.9,13,2.75,91
6088,100.0,780,0.5,0.1,20,2.25,71
6089,100.0,318,0.30000000000000004,0.7000000000000001,48,1.25,61
6090,100.0,612,0.4,0.8,8,3.0,71
6091,100.0,544,0.8,0.9,85,1.75,41
6092,100.0,874,0.7000000000000001,0.8,59,2.0,81
6093,100.0,430,0.1,0.4,75,1.5,51
6094,100.0,892,0.9,0.2,17,2.5,31
6095,-100.0,115,0.5,0.30000000000000004,15,1.0,1
6096,100.0,656,0.30000000000000004,0.7000000000000001,42,2.25,11
6097,0.0,484,0.6,0.5,0,3.0,61
6098,100.0,702,0.4,0.6,88,2.5,71
6099,100.0,590,0.2,0.9,79,2.75,81
6100,100.0,836,0.30000000000000004,0.1,51,1.25,91
6101,100.0,385,0.7000000000000001,0.8,30,1.75,51
6102,100.0,634,0.5,0.9,11,3.0,71
6103,100.0,759,0.2,0.7000000000000001,100,2.75,61
6104,100.0,859,0.4,0.2,6,2.25,41
6105,100.0,959,0.5,0.6,36,2.0,61
6106,100.0,576,0.4,0.9,54,1.5,71
6107,100.0,527,0.9,0.8,45,2.5,91
6108,100.0,727,0.6,0.2,22,1.0,51
6109,100.0,294,0.7000000000000001,0.4,73,0.75,81
6110,100.0,682,0.30000000000000004,0.5,33,1.75,21
6111,100.0,914,0.5,0.30000000000000004,39,3.0,31
6112,-100.0,339,0.1,0.1,64,2.75,71
6113,100.0,164,0.2,0.9,24,2.25,41
6114,100.0,985,0.4,0.8,97,2.5,61
6115,100.0,367,0.6,0.6,13,3.0,71
6116,100.0,779,0.8,0.7000000000000001,19,1.75,51
6117,100.0,563,0.30000000000000004,0.8,77,1.5,81
6118,100.0,650,0.7000000000000001,0.9,28,2.75,61
6119,100.0,737,0.5,0.2,92,2.0,71
6120,100.0,605,0.1,0.1,15,1.25,91
6121,100.0,794,0.30000000000000004,0.4,48,2.25,51
6122,100.0,815,0.4,0.6,61,0.25,71
6123,100.0,622,0.5,0.9,8,3.0,61
6124,100.0,449,0.2,0.7000000000000001,68,1.5,81
6125,100.0,943,0.9,0.30000000000000004,56,2.5,1
6126,100.0,701,0.6,0.5,3,1.75,61
6127,100.0,545,0.5,0.7000000000000001,43,1.0,41
6128,100.0,756,0.4,0.9,83,2.75,71
6129,100.0,137,0.1,0.8,10,2.25,11
6130,0.0,411,0.30000000000000004,0.9,21,3.0,91
6131,100.0,665,0.6,0.2,16,2.0,31
6132,100.0,720,0.5,0.4,50,2.75,71
6133,100.0,274,0.7000000000000001,0.1,25,0.75,21
6134,100.0,579,0.2,0.6,75,2.5,81
6135,100.0,856,0.4,0.30000000000000004,32,0.5,51
6136,100.0,831,0.8,0.8,41,1.75,61
6137,100.0,687,0.2,0.9,71,1.25,41
6138,100.0,892,0.30000000000000004,0.5,13,1.0,71
6139,100.0,636,0.4,0.7000000000000001,53,1.5,51
6140,100.0,353,0.5,0.8,18,3.0,61
6141,100.0,511,0.6,0.1,46,2.0,71
6142,100.0,766,0.30000000000000004,0.2,30,2.25,91
6143,100.0,599,0.2,0.9,78,2.5,81
6144,100.0,313,0.7000000000000001,0.6,35,1.75,11
6145,100.0,970,0.9,0.7000000000000001,27,2.75,61
6146,100.0,744,0.5,0.8,44,3.0,51
6147,100.0,714,0.1,0.9,59,3.0,71
6148,100.0,550,0.4,0.2,4,1.75,41
6149,100.0,672,0.30000000000000004,0.5,81,1.5,1
6150,100.0,219,0.5,0.4,37,2.25,61
6151,100.0,870,0.6,0.7000000000000001,11,2.5,71
6152,100.0,333,0.7000000000000001,0.9,95,1.0,81
6153,100.0,465,0.30000000000000004,0.30000000000000004,23,2.75,91
6154,100.0,652,0.1,0.8,17,2.25,61
6155,100.0,528,0.4,0.6,86,2.0,31
6156,100.0,615,0.5,0.1,20,1.75,51
6157,100.0,582,0.6,0.9,66,3.0,71
6158,100.0,844,0.2,0.2,7,1.5,81
6159,100.0,987,0.30000000000000004,0.8,40,0.5,41
6160,100.0,798,0.4,0.7000000000000001,98,2.5,71
6161,100.0,696,0.8,0.30000000000000004,14,2.75,61
6162,100.0,566,0.9,0.9,70,3.0,51
6163,100.0,125,0.2,0.6,73,1.25,61
6164,100.0,739,0.5,0.4,48,2.5,91
6165,100.0,177,0.7000000000000001,0.5,76,1.0,71
6166,100.0,378,0.4,0.1,34,2.0,81
6167,100.0,819,0.1,0.9,63,2.25,61
6168,100.0,773,0.30000000000000004,0.8,26,2.75,21
6169,100.0,594,0.5,0.30000000000000004,52,1.25,31
6170,100.0,632,0.7000000000000001,0.2,31,1.75,51
6171,100.0,925,0.6,0.8,29,3.0,41
6172,100.0,502,0.4,0.6,9,1.5,71
6173,100.0,949,0.5,0.7000000000000001,12,2.0,51
6174,100.0,720,0.2,0.9,46,0.75,81
6175,100.0,899,0.30000000000000004,0.9,43,2.75,71
6176,100.0,670,0.1,0.5,90,3.0,61
6177,100.0,207,0.6,0.4,50,1.75,91
6178,100.0,294,0.9,0.2,79,2.5,71
6179,-100.0,542,0.4,0.1,93,2.25,61
6180,100.0,249,0.5,0.6,15,1.75,51
6181,100.0,880,0.30000000000000004,0.7000000000000001,55,2.75,71
6182,100.0,759,0.5,0.2,21,1.0,11
6183,100.0,395,0.6,0.8,38,1.25,81
6184,100.0,435,0.2,0.9,11,3.0,41
6185,100.0,646,0.7000000000000001,0.6,18,2.5,61
6186,100.0,706,0.1,0.8,23,2.25,31
6187,100.0,785,0.4,0.9,33,1.5,1
6188,100.0,356,0.30000000000000004,0.30000000000000004,13,2.0,71
6189,100.0,1000,0.6,0.4,58,3.0,91
6190,100.0,604,0.5,0.7000000000000001,68,1.75,61
6191,100.0,567,0.2,0.8,47,2.5,71
6192,100.0,848,0.8,0.9,16,3.0,51
