,value,max_episodes,gamma,alpha,initialization,decay_rate,decay_interval
5301,100.0,370,0.30000000000000004,0.4,73,0.75,51
5302,100.0,805,0.5,0.30000000000000004,48,2.75,21
5303,100.0,497,0.4,0.5,45,1.75,21
5304,100.0,324,0.7000000000000001,0.2,93,0.25,31
5305,100.0,457,0.1,0.6,30,1.0,11
5306,100.0,606,0.2,0.4,85,1.5,41
5307,100.0,406,0.6,0.8,76,0.5,61
5308,100.0,556,0.8,0.9,80,2.0,41
5309,100.0,642,0.30000000000000004,0.7000000000000001,67,1.75,11
5310,100.0,846,0.9,0.4,71,0.75,1
5311,100.0,674,0.6,0.5,98,2.25,31
5312,100.0,280,0.4,0.2,60,1.5,61
5313,100.0,260,0.5,0.30000000000000004,69,1.25,51
5314,100.0,356,0.2,0.6,83,1.0,31
5315,100.0,533,0.1,0.8,89,0.5,21
5316,100.0,780,0.30000000000000004,0.30000000000000004,54,1.5,41
5317,100.0,475,0.7000000000000001,0.5,64,1.25,81
5318,100.0,185,0.4,0.4,91,2.25,11
5319,100.0,579,0.6,0.7000000000000001,39,0.25,51
5320,-100.0,246,0.1,0.1,50,1.75,21
5321,100.0,653,0.30000000000000004,0.8,35,3.0,71
5322,100.0,342,0.5,0.9,96,1.5,1
5323,100.0,977,0.2,0.30000000000000004,93,2.75,41
5324,100.0,443,0.9,0.4,86,2.5,31
5325,100.0,692,0.7000000000000001,0.5,75,1.0,61
5326,100.0,498,0.30000000000000004,0.6,13,0.75,41
5327,100.0,321,0.8,0.30000000000000004,61,1.25,31
5328,100.0,373,0.4,0.5,88,1.75,51
5329,100.0,293,0.6,0.8,46,2.0,21
5330,100.0,417,0.5,0.4,57,1.5,61
5331,100.0,159,0.2,0.7000000000000001,68,0.75,21
5332,100.0,513,0.7000000000000001,0.9,65,1.5,11
5333,100.0,603,0.9,0.6,83,1.0,91
5334,100.0,713,0.1,0.30000000000000004,100,0.5,41
5335,100.0,631,0.6,0.2,94,1.5,81
5336,100.0,135,0.1,0.30000000000000004,79,0.25,31
5337,100.0,923,0.30000000000000004,0.4,28,1.75,41
5338,100.0,313,0.4,0.6,52,1.25,21
5339,100.0,275,0.2,0.7000000000000001,72,3.0,31
5340,100.0,870,0.7000000000000001,0.2,33,2.0,71
5341,100.0,668,0.30000000000000004,0.5,17,0.75,51
5342,100.0,560,0.6,0.30000000000000004,49,1.5,1
5343,100.0,389,0.5,0.8,91,2.25,11
5344,100.0,235,0.9,0.5,67,1.25,41
5345,-100.0,201,0.1,0.1,97,1.75,61
5346,100.0,335,0.4,0.9,43,2.5,21
5347,100.0,477,0.5,0.4,70,0.75,11
5348,100.0,595,0.6,0.6,81,0.25,41
5349,100.0,402,0.8,0.30000000000000004,22,1.0,51
5350,100.0,790,0.2,0.4,88,1.5,31
5351,100.0,530,0.30000000000000004,0.5,63,1.75,41
5352,100.0,651,0.8,0.8,74,0.5,61
5353,100.0,763,0.1,0.9,96,2.75,71
5354,100.0,302,0.4,0.30000000000000004,85,1.5,21
5355,100.0,740,0.30000000000000004,0.2,77,1.25,51
5356,100.0,953,0.7000000000000001,0.7000000000000001,10,2.0,31
5357,100.0,357,0.6,0.30000000000000004,65,1.0,41
5358,100.0,624,0.2,0.4,94,1.75,31
5359,100.0,893,0.7000000000000001,0.5,4,1.5,11
5360,100.0,574,0.5,0.7000000000000001,54,0.25,21
5361,100.0,437,0.4,0.8,26,0.5,61
5362,100.0,689,0.30000000000000004,0.4,59,2.25,41
5363,100.0,262,0.1,0.6,56,0.75,51
5364,100.0,719,0.6,0.1,90,3.0,1
5365,100.0,822,0.2,0.30000000000000004,92,1.25,11
5366,100.0,382,0.9,0.9,69,1.5,21
5367,100.0,459,0.5,0.6,98,1.75,31
5368,100.0,488,0.7000000000000001,0.5,41,2.5,41
5369,100.0,336,0.30000000000000004,0.2,72,1.5,61
5370,100.0,668,0.1,0.30000000000000004,82,1.75,41
5371,100.0,363,0.6,0.5,66,1.0,71
5372,100.0,223,0.9,0.4,87,2.0,31
5373,100.0,552,0.2,0.8,48,1.25,81
5374,100.0,291,0.30000000000000004,0.30000000000000004,51,0.25,21
5375,100.0,611,0.4,0.9,62,2.75,11
5376,100.0,420,0.6,0.2,37,0.75,51
5377,100.0,642,0.8,0.4,85,1.5,31
5378,100.0,513,0.4,0.7000000000000001,31,3.0,61
5379,100.0,539,0.5,0.8,95,0.5,41
5380,100.0,318,0.30000000000000004,0.6,89,2.25,91
5381,100.0,662,0.1,0.30000000000000004,6,1.25,11
5382,100.0,585,0.7000000000000001,0.4,75,1.0,21
5383,100.0,403,0.6,0.5,98,1.5,1
5384,100.0,348,0.2,0.30000000000000004,92,1.75,21
5385,100.0,252,0.1,0.6,71,0.75,41
5386,100.0,837,0.2,0.9,69,1.5,61
5387,100.0,307,0.5,0.1,78,2.0,51
5388,100.0,708,0.7000000000000001,0.4,64,0.25,31
5389,100.0,678,0.8,0.2,80,1.25,41
5390,100.0,628,0.4,0.5,20,1.75,71
5391,100.0,276,0.9,0.8,61,1.5,31
5392,100.0,571,0.30000000000000004,0.7000000000000001,46,1.0,21
5393,100.0,370,0.6,0.30000000000000004,67,3.0,11
5394,100.0,457,0.1,0.5,84,0.75,51
5395,100.0,242,0.30000000000000004,0.8,88,1.75,31
5396,100.0,388,0.5,0.6,94,1.25,41
5397,100.0,520,0.6,0.4,55,1.5,71
5398,100.0,858,0.9,0.2,100,2.5,41
5399,100.0,430,0.4,0.30000000000000004,91,2.25,21
5400,100.0,492,0.30000000000000004,0.1,24,0.5,81
5401,100.0,592,0.6,0.9,44,0.75,1
5402,100.0,910,0.2,0.4,73,1.75,61
5403,100.0,177,0.7000000000000001,0.5,83,2.0,31
5404,100.0,999,0.1,0.7000000000000001,52,0.25,11
5405,100.0,651,0.5,0.30000000000000004,96,1.25,51
5406,100.0,611,0.1,0.6,59,1.0,41
5407,100.0,348,0.8,0.4,86,1.5,21
5408,100.0,698,0.30000000000000004,0.8,69,1.5,61
5409,100.0,273,0.2,0.5,65,1.75,11
5410,100.0,807,0.7000000000000001,0.9,34,2.75,41
5411,100.0,473,0.6,0.6,77,0.5,31
5412,100.0,221,0.4,0.7000000000000001,15,2.0,51
5413,-100.0,330,0.4,0.2,92,1.5,21
5414,100.0,640,0.5,0.30000000000000004,29,1.0,61
5415,100.0,733,0.30000000000000004,0.30000000000000004,67,0.75,41
5416,100.0,562,0.9,0.4,57,3.0,31
5417,100.0,767,0.2,0.5,39,1.25,51
5418,100.0,444,0.7000000000000001,0.8,89,0.25,41
5419,100.0,289,0.6,0.30000000000000004,49,2.25,11
5420,100.0,542,0.1,0.9,81,1.75,1
5421,100.0,682,0.8,0.6,63,1.5,21
5422,100.0,311,0.5,0.8,98,1.25,71
5423,100.0,208,0.30000000000000004,0.30000000000000004,75,1.5,41
5424,100.0,503,0.4,0.4,95,0.5,91
5425,100.0,411,0.6,0.5,86,0.75,81
5426,100.0,371,0.9,0.1,71,1.0,31
5427,100.0,882,0.2,0.7000000000000001,93,2.25,61
5428,100.0,340,0.1,0.5,68,2.5,11
5429,100.0,398,0.30000000000000004,0.4,27,2.0,21
5430,100.0,936,0.7000000000000001,0.2,61,1.75,21
5431,100.0,255,0.4,0.9,53,1.25,41
5432,100.0,662,0.2,0.30000000000000004,79,0.75,31
5433,100.0,592,0.7000000000000001,0.8,90,0.25,51
5434,100.0,634,0.6,0.6,84,1.5,41
5435,100.0,786,0.5,0.30000000000000004,73,3.0,31
5436,100.0,522,0.8,0.7000000000000001,97,0.5,71
5437,100.0,483,0.1,0.4,47,1.25,11
5438,100.0,613,0.30000000000000004,0.5,65,1.0,61
5439,100.0,380,0.6,0.6,12,1.5,31
5440,-100.0,320,0.30000000000000004,0.2,82,1.75,41
5441,100.0,298,0.1,0.8,51,1.5,51
5442,100.0,555,0.9,0.30000000000000004,36,2.0,21
5443,100.0,358,0.5,0.1,2,0.75,1
5444,100.0,426,0.4,0.9,70,0.25,41
5445,100.0,240,0.2,0.5,87,2.5,21
5446,100.0,719,0.6,0.4,59,1.75,61
5447,100.0,681,0.1,0.30000000000000004,41,1.25,41
5448,100.0,970,0.7000000000000001,0.2,32,1.5,51
5449,100.0,454,0.30000000000000004,0.6,63,3.0,31
5450,100.0,265,0.8,0.30000000000000004,94,0.5,11
5451,100.0,570,0.30000000000000004,0.4,19,2.75,21
5452,100.0,649,0.5,0.8,67,1.0,71
5453,100.0,471,0.2,0.5,76,1.5,61
5454,100.0,332,0.9,0.9,90,1.75,41
5455,100.0,621,0.4,0.7000000000000001,99,1.25,51
5456,100.0,700,0.6,0.30000000000000004,96,2.25,31
5457,100.0,504,0.7000000000000001,0.5,72,0.25,81
5458,100.0,750,0.1,0.6,92,0.75,11
5459,100.0,391,0.30000000000000004,0.4,88,1.5,21
5460,100.0,539,0.4,0.1,85,2.0,1
5461,100.0,844,0.6,0.30000000000000004,66,1.75,31
5462,100.0,280,0.2,0.4,9,1.5,41
5463,100.0,363,0.5,0.8,57,1.25,41
5464,100.0,202,0.1,0.30000000000000004,79,1.0,21
5465,100.0,302,0.9,0.5,50,0.75,11
5466,100.0,667,0.7000000000000001,0.7000000000000001,69,2.75,71
5467,100.0,414,0.2,0.2,45,1.5,51
5468,100.0,445,0.6,0.9,74,1.75,91
5469,100.0,236,0.30000000000000004,0.4,89,3.0,61
5470,100.0,346,0.4,0.6,83,0.5,41
5471,100.0,597,0.5,0.8,100,2.0,11
5472,100.0,635,0.6,0.30000000000000004,55,2.25,31
5473,100.0,576,0.8,0.5,61,1.25,61
5474,100.0,868,0.1,0.2,93,1.5,31
5475,100.0,325,0.7000000000000001,0.6,25,0.25,1
5476,100.0,519,0.5,0.7000000000000001,48,0.75,21
5477,100.0,657,0.2,0.30000000000000004,43,1.0,41
5478,100.0,285,0.30000000000000004,0.4,64,1.75,21
5479,100.0,820,0.4,0.9,95,1.5,41
5480,100.0,495,0.6,0.4,97,2.5,51
5481,-100.0,258,0.1,0.1,87,0.75,31
5482,100.0,383,0.30000000000000004,0.5,69,0.25,61
5483,100.0,313,0.8,0.8,81,1.25,11
5484,100.0,610,0.9,0.30000000000000004,71,1.5,51
5485,100.0,540,0.7000000000000001,0.5,91,3.0,81
5486,100.0,771,0.2,0.7000000000000001,77,2.25,21
5487,100.0,729,0.30000000000000004,0.6,22,0.5,41
5488,100.0,899,0.4,0.9,66,2.0,71
5489,100.0,402,0.5,0.4,53,1.75,21
5490,100.0,795,0.7000000000000001,0.30000000000000004,74,1.0,31
5491,100.0,688,0.6,0.5,30,1.5,41
5492,100.0,364,0.2,0.8,37,1.25,31
5493,100.0,228,0.1,0.2,85,1.5,11
5494,100.0,434,0.30000000000000004,0.30000000000000004,94,1.75,51
5495,100.0,342,0.9,0.4,17,0.75,91
5496,100.0,674,0.6,0.7000000000000001,62,1.25,1
5497,100.0,562,0.4,0.6,68,1.75,61
5498,100.0,476,0.5,0.30000000000000004,98,1.0,41
5499,100.0,637,0.1,0.2,87,0.25,21
5500,100.0,300,0.7000000000000001,0.8,92,2.5,31
5501,100.0,272,0.8,0.5,83,2.25,11
5502,100.0,701,0.30000000000000004,0.9,71,1.5,41
5503,100.0,958,0.6,0.4,59,0.5,71
5504,-100.0,455,0.1,0.1,90,3.0,61
5505,100.0,923,0.2,0.6,65,2.75,81
5506,100.0,583,0.9,0.8,81,2.0,41
5507,100.0,621,0.5,0.30000000000000004,96,0.75,21
5508,100.0,373,0.30000000000000004,0.4,49,1.0,51
5509,100.0,657,0.4,0.5,77,1.5,31
5510,100.0,324,0.2,0.9,35,1.25,41
5511,100.0,595,0.6,0.30000000000000004,7,0.5,11
5512,100.0,745,0.7000000000000001,0.7000000000000001,63,1.75,61
5513,100.0,419,0.30000000000000004,0.4,57,0.25,21
5514,100.0,192,0.4,0.6,88,1.5,51
5515,100.0,350,0.2,0.2,51,1.25,31
5516,100.0,486,0.1,0.30000000000000004,67,0.75,71
5517,100.0,526,0.6,0.5,79,1.75,1
5518,100.0,392,0.9,0.8,32,2.5,21
5519,100.0,503,0.8,0.1,73,1.5,41
5520,100.0,981,0.5,0.7000000000000001,27,3.0,31
5521,100.0,643,0.7000000000000001,0.30000000000000004,55,1.5,11
5522,100.0,552,0.4,0.9,85,1.25,51
5523,100.0,253,0.30000000000000004,0.4,47,2.0,41
5524,100.0,289,0.1,0.5,94,0.75,31
5525,100.0,464,0.6,0.6,70,0.25,21
5526,100.0,682,0.30000000000000004,0.30000000000000004,40,1.75,11
5527,100.0,313,0.5,0.8,90,1.5,61
5528,100.0,611,0.2,0.2,92,2.0,41
5529,100.0,333,0.1,0.6,75,1.0,31
5530,100.0,718,0.6,0.5,96,2.25,21
5531,100.0,216,0.9,0.7000000000000001,99,1.25,41
5532,100.0,836,0.30000000000000004,0.4,68,1.5,71
5533,100.0,429,0.7000000000000001,0.9,61,2.75,61
5534,100.0,265,0.4,0.4,64,1.75,1
5535,100.0,365,0.7000000000000001,0.30000000000000004,83,0.5,51
5536,100.0,666,0.8,0.5,86,0.5,31
5537,100.0,809,0.5,0.8,72,0.75,81
5538,100.0,573,0.2,0.30000000000000004,89,1.0,41
5539,-100.0,242,0.1,0.1,98,1.75,21
5540,100.0,514,0.4,0.7000000000000001,52,2.25,61
5541,100.0,632,0.6,0.2,44,0.25,11
5542,100.0,400,0.30000000000000004,0.6,23,1.5,11
5543,100.0,543,0.5,0.30000000000000004,66,1.25,31
5544,100.0,295,0.2,0.4,94,1.0,51
5545,100.0,887,0.8,0.8,38,3.0,41
5546,0.0,651,0.1,0.5,0,1.25,21
5547,100.0,943,0.9,0.6,59,0.75,41
5548,100.0,355,0.7000000000000001,0.4,78,2.5,61
5549,100.0,380,0.30000000000000004,0.9,87,1.5,91
5550,100.0,693,0.6,0.30000000000000004,81,2.0,31
5551,100.0,588,0.4,0.5,70,2.25,21
5552,100.0,415,0.30000000000000004,0.2,46,1.75,11
5553,100.0,339,0.6,0.30000000000000004,96,0.25,1
5554,100.0,782,0.1,0.6,91,1.5,41
5555,100.0,757,0.5,0.8,63,1.0,41
5556,100.0,445,0.4,0.4,84,1.25,51
5557,100.0,852,0.2,0.1,49,0.75,21
5558,100.0,490,0.9,0.7000000000000001,54,0.5,81
5559,100.0,165,0.6,0.5,100,1.5,31
5560,100.0,274,0.7000000000000001,0.9,29,1.75,71
5561,100.0,620,0.2,0.2,93,1.5,51
5562,100.0,318,0.1,0.30000000000000004,75,2.75,41
5563,100.0,706,0.5,0.4,69,3.0,11
5564,100.0,533,0.30000000000000004,0.8,56,2.5,61
5565,100.0,472,0.7000000000000001,0.5,66,2.0,21
5566,100.0,670,0.6,0.9,42,1.25,31
5567,100.0,301,0.4,0.30000000000000004,87,1.75,71
5568,100.0,558,0.30000000000000004,0.6,33,0.75,1
5569,100.0,389,0.1,0.4,15,0.25,31
5570,100.0,598,0.9,0.7000000000000001,72,1.5,11
5571,100.0,233,0.6,0.5,61,0.5,41
5572,100.0,913,0.8,0.4,80,1.0,21
5573,100.0,372,0.2,0.30000000000000004,12,1.75,61
5574,100.0,513,0.5,0.8,89,1.5,41
5575,-100.0,208,0.4,0.30000000000000004,96,1.25,51
5576,100.0,350,0.30000000000000004,0.2,51,2.25,31
5577,100.0,733,0.2,0.1,65,1.5,61
5578,100.0,652,0.7000000000000001,0.9,68,0.75,21
5579,100.0,284,0.1,0.8,92,3.0,91
5580,100.0,249,0.30000000000000004,0.6,58,0.25,51
5581,100.0,627,0.6,0.5,84,1.25,41
5582,100.0,327,0.5,0.4,25,2.0,31
5583,100.0,574,0.8,0.30000000000000004,77,1.0,11
5584,100.0,408,0.9,0.7000000000000001,98,1.75,41
5585,100.0,606,0.4,0.30000000000000004,94,1.5,21
5586,100.0,465,0.7000000000000001,0.6,73,0.75,71
5587,100.0,867,0.2,0.5,21,1.75,11
5588,100.0,685,0.1,0.4,64,0.5,1
5589,100.0,441,0.30000000000000004,0.2,90,1.0,81
5590,100.0,819,0.6,0.9,67,1.5,21
5591,100.0,265,0.5,0.7000000000000001,82,2.5,41
5592,100.0,529,0.30000000000000004,0.8,86,1.25,31
5593,100.0,185,0.1,0.30000000000000004,70,2.0,61
5594,100.0,309,0.4,0.4,88,2.25,51
5595,100.0,501,0.7000000000000001,0.6,19,0.75,41
5596,100.0,644,0.6,0.5,97,1.5,51
5597,100.0,668,0.2,0.30000000000000004,53,0.5,21
5598,100.0,356,0.9,0.5,75,1.25,31
5599,100.0,420,0.8,0.1,92,0.25,61
5600,100.0,553,0.5,0.9,35,1.75,41
5601,100.0,376,0.6,0.8,47,3.0,31
5602,-100.0,230,0.30000000000000004,0.30000000000000004,62,2.75,11
5603,100.0,771,0.1,0.2,79,2.25,21
5604,100.0,589,0.4,0.4,94,1.5,41
5605,100.0,484,0.7000000000000001,0.7000000000000001,71,1.75,1
5606,100.0,709,0.30000000000000004,0.5,28,0.75,71
5607,100.0,276,0.2,0.6,49,1.0,41
5608,100.0,398,0.4,0.4,39,1.5,51
5609,100.0,796,0.6,0.30000000000000004,31,0.25,11
5610,100.0,619,0.2,0.8,67,1.25,21
5611,-100.0,323,0.5,0.2,85,1.5,61
5612,100.0,339,0.9,0.6,90,2.0,31
5613,100.0,453,0.1,0.4,56,0.5,41
5614,100.0,691,0.30000000000000004,0.5,100,1.75,21
5615,100.0,300,0.6,0.9,82,1.25,81
5616,100.0,636,0.8,0.30000000000000004,65,3.0,31
5617,100.0,565,0.4,0.7000000000000001,44,2.5,91
5618,100.0,256,0.7000000000000001,0.1,4,1.5,71
5619,100.0,664,0.2,0.6,60,0.75,11
5620,100.0,431,0.1,0.4,95,1.0,51
5621,100.0,515,0.5,0.5,69,1.75,61
5622,100.0,540,0.6,0.8,74,1.25,41
5623,100.0,354,0.9,0.30000000000000004,77,1.5,31
5624,100.0,213,0.30000000000000004,0.8,87,0.25,21
5625,100.0,495,0.4,0.30000000000000004,92,0.75,41
5626,100.0,287,0.7000000000000001,0.2,51,2.75,11
5627,100.0,899,0.1,0.9,98,1.5,21
5628,100.0,605,0.2,0.4,58,1.75,61
5629,100.0,745,0.30000000000000004,0.5,64,1.0,1
5630,100.0,380,0.8,0.6,84,2.25,51
5631,100.0,834,0.6,0.7000000000000001,54,2.0,41
5632,100.0,331,0.5,0.30000000000000004,72,3.0,31
5633,100.0,471,0.4,0.9,41,1.25,31
5634,100.0,587,0.7000000000000001,0.5,96,1.5,71
5635,100.0,724,0.1,0.4,89,0.5,51
5636,100.0,644,0.30000000000000004,0.30000000000000004,80,1.75,21
5637,100.0,985,0.6,0.6,93,0.75,11
5638,100.0,962,0.2,0.2,67,2.5,41
5639,-100.0,408,0.5,0.1,70,0.25,61
5640,100.0,363,0.7000000000000001,0.8,62,1.0,31
5641,100.0,316,0.30000000000000004,0.7000000000000001,76,1.5,1
5642,100.0,678,0.9,0.5,46,1.25,41
5643,100.0,252,0.8,0.30000000000000004,34,0.5,21
5644,100.0,566,0.1,0.4,86,2.0,51
5645,100.0,620,0.6,0.30000000000000004,23,1.5,11
5646,100.0,938,0.5,0.8,10,1.75,41
5647,100.0,876,0.30000000000000004,0.4,90,0.75,31
5648,100.0,654,0.9,0.6,37,2.25,21
5649,100.0,529,0.4,0.9,83,0.25,61
5650,100.0,391,0.2,0.4,68,1.5,41
5651,100.0,276,0.2,0.2,97,1.25,11
5652,100.0,344,0.6,0.5,17,2.0,21
5653,100.0,443,0.1,0.7000000000000001,50,1.75,81
5654,100.0,236,0.30000000000000004,0.30000000000000004,26,3.0,31
5655,100.0,580,0.7000000000000001,0.9,88,1.0,71
5656,100.0,548,0.5,0.6,74,1.5,61
5657,100.0,712,0.4,0.8,65,1.25,51
5658,100.0,308,0.7000000000000001,0.5,6,0.75,41
5659,100.0,374,0.6,0.30000000000000004,95,1.75,31
5660,100.0,481,0.1,0.7000000000000001,60,1.0,41
5661,100.0,290,0.8,0.4,80,1.5,21
5662,100.0,511,0.30000000000000004,0.30000000000000004,91,0.25,1
5663,100.0,426,0.5,0.5,53,2.75,51
5664,100.0,604,0.4,0.1,63,2.25,31
5665,100.0,667,0.2,0.8,72,0.5,11
5666,100.0,760,0.6,0.2,48,1.5,21
5667,100.0,630,0.9,0.30000000000000004,100,1.25,41
5668,100.0,333,0.30000000000000004,0.4,85,1.75,81
5669,100.0,851,0.1,0.6,93,2.0,61
5670,100.0,407,0.7000000000000001,0.30000000000000004,30,2.5,71
5671,100.0,694,0.4,0.8,78,0.75,41
5672,100.0,918,0.2,0.5,68,1.5,31
5673,100.0,268,0.5,0.9,66,1.25,91
5674,100.0,807,0.1,0.1,55,1.0,51
5675,100.0,458,0.6,0.2,88,0.5,21
5676,100.0,216,0.9,0.4,95,1.5,11
5677,100.0,355,0.30000000000000004,0.6,70,1.75,61
5678,100.0,500,0.8,0.9,82,3.0,41
5679,100.0,310,0.7000000000000001,0.7000000000000001,97,0.25,31
5680,100.0,249,0.1,0.5,43,0.75,11
5681,100.0,653,0.6,0.30000000000000004,63,2.25,51
5682,100.0,383,0.2,0.4,92,1.25,1
5683,100.0,569,0.30000000000000004,0.8,73,1.5,21
5684,100.0,190,0.4,0.6,14,1.75,41
5685,100.0,528,0.5,0.2,86,2.5,61
5686,100.0,682,0.6,0.4,89,1.5,31
5687,100.0,335,0.9,0.30000000000000004,98,2.0,11
5688,100.0,363,0.7000000000000001,0.5,58,0.75,21
5689,100.0,293,0.30000000000000004,0.7000000000000001,52,3.0,71
5690,100.0,592,0.1,0.8,75,1.25,41
5691,100.0,434,0.6,0.30000000000000004,69,1.0,41
5692,100.0,641,0.2,0.5,61,2.75,31
5693,100.0,732,0.30000000000000004,0.4,84,1.75,51
5694,100.0,479,0.4,0.9,66,0.25,61
5695,100.0,779,0.5,0.6,91,1.5,21
5696,100.0,550,0.7000000000000001,0.30000000000000004,71,0.5,31
5697,100.0,397,0.8,0.1,94,1.0,11
5698,100.0,264,0.1,0.5,2,0.75,41
5699,100.0,600,0.30000000000000004,0.30000000000000004,49,2.0,1
5700,100.0,232,0.4,0.8,33,1.25,91
5701,100.0,627,0.2,0.2,77,1.5,31
5702,100.0,341,0.6,0.4,46,1.75,41
5703,100.0,674,0.9,0.7000000000000001,82,1.5,21
5704,100.0,703,0.5,0.6,8,0.5,71
5705,100.0,458,0.1,0.9,88,1.75,61
5706,100.0,829,0.7000000000000001,0.4,40,2.25,51
5707,100.0,152,0.5,0.5,56,1.0,21
5708,100.0,316,0.4,0.30000000000000004,95,0.25,11
5709,100.0,654,0.2,0.8,64,1.25,81
5710,100.0,518,0.30000000000000004,0.2,36,1.5,51
5711,100.0,288,0.6,0.4,28,2.75,31
5712,100.0,421,0.30000000000000004,0.5,98,3.0,41
5713,100.0,370,0.1,0.6,67,2.5,21
5714,100.0,614,0.8,0.30000000000000004,91,0.75,31
5715,100.0,895,0.6,0.9,79,1.5,41
5716,100.0,749,0.9,0.1,87,2.0,1
5717,100.0,492,0.4,0.7000000000000001,60,2.25,11
5718,100.0,571,0.2,0.30000000000000004,73,1.75,61
5719,100.0,541,0.7000000000000001,0.4,25,0.75,41
5720,100.0,865,0.30000000000000004,0.8,19,1.0,71
5721,100.0,794,0.5,0.6,100,1.25,51
5722,100.0,352,0.6,0.30000000000000004,84,1.5,21
5723,100.0,324,0.1,0.2,93,0.5,41
5724,100.0,633,0.2,0.5,70,1.5,31
5725,100.0,200,0.7000000000000001,0.4,51,0.25,61
5726,100.0,688,0.4,0.9,65,1.25,81
5727,100.0,385,0.6,0.7000000000000001,80,1.75,41
5728,100.0,403,0.5,0.30000000000000004,89,3.0,11
5729,100.0,270,0.30000000000000004,0.6,96,1.75,51
5730,100.0,449,0.2,0.5,54,1.0,21
5731,100.0,585,0.8,0.8,75,2.25,31
5732,100.0,662,0.4,0.5,58,2.0,21
5733,100.0,721,0.9,0.30000000000000004,68,0.75,41
5734,100.0,247,0.7000000000000001,0.4,31,0.25,61
5735,100.0,474,0.1,0.7000000000000001,62,1.5,31
5736,100.0,307,0.30000000000000004,0.4,86,1.5,1
5737,100.0,294,0.1,0.2,38,0.5,11
5738,100.0,509,0.5,0.9,45,1.25,71
5739,100.0,609,0.6,0.1,71,0.75,31
5740,100.0,945,0.30000000000000004,0.8,95,2.5,41
5741,100.0,345,0.4,0.6,22,1.75,51
5742,100.0,552,0.6,0.30000000000000004,90,1.5,61
5743,100.0,434,0.9,0.5,48,1.25,21
5744,100.0,973,0.7000000000000001,0.4,42,1.0,41
5745,-100.0,172,0.2,0.30000000000000004,81,2.0,11
5746,100.0,369,0.8,0.6,65,2.75,91
5747,100.0,216,0.5,0.8,93,0.75,31
5748,100.0,998,0.30000000000000004,0.2,73,0.25,21
5749,100.0,530,0.1,0.9,98,1.75,51
5750,100.0,637,0.4,0.30000000000000004,68,3.0,41
5751,100.0,326,0.6,0.5,83,1.5,71
5752,100.0,415,0.2,0.7000000000000001,78,1.25,31
5753,100.0,674,0.30000000000000004,0.4,86,1.5,11
5754,100.0,814,0.7000000000000001,0.30000000000000004,63,0.5,41
5755,-100.0,276,0.1,0.1,53,1.25,61
5756,100.0,496,0.9,0.7000000000000001,76,2.25,21
5757,100.0,232,0.6,0.6,66,1.0,81
5758,100.0,654,0.2,0.5,12,0.75,1
5759,100.0,696,0.5,0.4,50,1.75,31
5760,100.0,572,0.30000000000000004,0.9,27,1.5,51
5761,100.0,398,0.4,0.8,92,2.0,41
5762,100.0,841,0.6,0.2,69,0.5,21
5763,100.0,259,0.8,0.30000000000000004,96,0.25,11
5764,100.0,467,0.7000000000000001,0.6,56,1.75,41
5765,100.0,932,0.5,0.8,88,1.5,61
5766,100.0,309,0.1,0.5,59,3.0,31
5767,100.0,352,0.9,0.30000000000000004,90,1.0,51
5768,100.0,768,0.30000000000000004,0.4,71,1.25,71
5769,100.0,599,0.2,0.5,84,1.5,21
5770,100.0,381,0.6,0.9,94,0.75,41
5771,100.0,711,0.7000000000000001,0.7000000000000001,98,1.75,31
5772,100.0,739,0.1,0.4,35,2.25,61
5773,100.0,558,0.4,0.2,81,1.5,21
5774,100.0,886,0.8,0.8,66,1.0,11
5775,100.0,624,0.4,0.30000000000000004,63,2.0,41
5776,100.0,283,0.30000000000000004,0.6,48,2.5,51
5777,100.0,333,0.5,0.30000000000000004,87,0.25,41
5778,100.0,582,0.2,0.1,16,1.75,1
5779,100.0,485,0.6,0.5,91,0.5,31
5780,100.0,450,0.7000000000000001,0.4,100,1.25,21
5781,100.0,671,0.1,0.8,74,3.0,51
5782,100.0,369,0.30000000000000004,0.4,61,0.75,81
5783,100.0,654,0.9,0.9,44,1.5,41
5784,100.0,423,0.30000000000000004,0.7000000000000001,24,1.25,71
5785,100.0,293,0.2,0.5,68,1.5,61
5786,100.0,242,0.5,0.30000000000000004,51,1.75,31
5787,100.0,520,0.6,0.6,32,2.75,11
5788,100.0,540,0.1,0.2,96,2.0,11
5789,100.0,619,0.4,0.30000000000000004,72,2.25,21
5790,100.0,908,0.2,0.9,93,0.75,41
5791,100.0,643,0.7000000000000001,0.8,85,0.25,31
5792,100.0,504,0.6,0.4,78,1.5,61
5793,100.0,349,0.8,0.5,76,1.0,1
5794,100.0,199,0.9,0.6,88,1.75,21
5795,100.0,256,0.30000000000000004,0.30000000000000004,57,1.25,41
5796,-100.0,324,0.4,0.1,70,1.5,91
5797,100.0,392,0.5,0.7000000000000001,65,2.5,51
5798,100.0,780,0.1,0.4,90,0.5,31
5799,100.0,678,0.6,0.2,82,3.0,31
5800,100.0,222,0.30000000000000004,0.5,5,2.0,61
5801,100.0,606,0.2,0.30000000000000004,47,1.5,21
5802,100.0,410,0.7000000000000001,0.6,30,1.25,11
5803,100.0,442,0.8,0.9,93,0.25,41
5804,100.0,698,0.4,0.4,54,2.25,81
5805,100.0,367,0.6,0.30000000000000004,97,1.75,41
